#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
000000F	36800	38800	0.470000	0.530000	453	541	519	487	0	0	2000
000000F	42089	44089	0.520000	0.480000	518	566	394	522	0	0	2000
000000F	42103	44103	0.519000	0.481000	516	569	393	522	0	0	2000
000000F	42296	44296	0.508500	0.491500	535	597	386	482	0	0	2000
000000F	42324	44324	0.509000	0.491000	536	598	384	482	0	0	2000
000000F	42429	44429	0.508000	0.492000	542	608	376	474	0	0	2000
000000F	42758	44758	0.507500	0.492500	534	623	362	481	0	0	2000
000000F	42817	44817	0.507500	0.492500	539	622	363	476	0	0	2000
000000F	42997	44997	0.500000	0.500000	536	637	363	464	0	0	2000
000000F	43071	45071	0.513500	0.486500	562	609	364	465	0	0	2000
000000F	44349	46349	0.583000	0.417000	555	447	387	611	0	0	2000
000000F	44613	46613	0.580500	0.419500	527	433	406	634	0	0	2000
000000F	44621	46621	0.581500	0.418500	527	429	408	636	0	0	2000
000000F	44649	46649	0.581000	0.419000	524	427	411	638	0	0	2000
000000F	44752	46752	0.581500	0.418500	520	418	419	643	0	0	2000
000000F	45064	47064	0.584000	0.416000	510	405	427	658	0	0	2000
000000F	45071	47071	0.584500	0.415500	510	403	428	659	0	0	2000
000000F	45280	47280	0.574500	0.425500	506	385	466	643	0	0	2000
000000F	45287	47287	0.575500	0.424500	505	383	466	646	0	0	2000
000000F	45375	47375	0.580500	0.419500	511	363	476	650	0	0	2000
000000F	45383	47383	0.580500	0.419500	515	361	478	646	0	0	2000
000000F	45612	47612	0.584500	0.415500	526	338	493	643	0	0	2000
000000F	45614	47614	0.584500	0.415500	526	337	494	643	0	0	2000
000000F	46228	48228	0.616500	0.383500	617	342	425	616	0	0	2000
000000F	46559	48559	0.622500	0.377500	638	335	420	607	0	0	2000
000000F	47045	49045	0.617500	0.382500	640	364	401	595	0	0	2000
000000F	47057	49057	0.617500	0.382500	641	367	398	594	0	0	2000
000000F	47182	49182	0.617000	0.383000	638	391	375	596	0	0	2000
000000F	47198	49198	0.617000	0.383000	636	397	369	598	0	0	2000
000000F	47204	49204	0.619000	0.381000	636	397	365	602	0	0	2000
000000F	47208	49208	0.619000	0.381000	637	398	364	601	0	0	2000
000000F	47232	49232	0.621500	0.378500	637	396	361	606	0	0	2000
000000F	47234	49234	0.621500	0.378500	637	396	361	606	0	0	2000
000000F	47240	49240	0.621000	0.379000	639	397	361	603	0	0	2000
000000F	47348	49348	0.614500	0.385500	626	407	364	603	0	0	2000
000000F	47356	49356	0.614000	0.386000	629	408	364	599	0	0	2000
000000F	47358	49358	0.614500	0.385500	631	408	363	598	0	0	2000
000000F	47361	49361	0.615000	0.385000	631	408	362	599	0	0	2000
000000F	47368	49368	0.615000	0.385000	633	412	358	597	0	0	2000
000000F	47481	49481	0.616000	0.384000	633	422	346	599	0	0	2000
000000F	48345	50345	0.584000	0.416000	600	512	320	568	0	0	2000
000000F	48422	50422	0.583000	0.417000	605	515	319	561	0	0	2000
000000F	48423	50423	0.583000	0.417000	606	515	319	560	0	0	2000
000000F	48428	50428	0.583000	0.417000	609	514	320	557	0	0	2000
000000F	48431	50431	0.582500	0.417500	609	514	321	556	0	0	2000
000000F	48434	50434	0.581500	0.418500	606	514	323	557	0	0	2000
000000F	48437	50437	0.581000	0.419000	605	513	325	557	0	0	2000
000000F	48444	50444	0.581000	0.419000	607	514	324	555	0	0	2000
000000F	48452	50452	0.580500	0.419500	606	513	326	555	0	0	2000
000000F	48468	50468	0.578500	0.421500	605	513	330	552	0	0	2000
000000F	48471	50471	0.580000	0.420000	608	512	328	552	0	0	2000
000000F	49610	51610	0.575000	0.425000	657	467	383	493	0	0	2000
000000F	50456	52456	0.511500	0.488500	573	482	495	450	0	0	2000
000000F	50463	52463	0.512500	0.487500	575	481	494	450	0	0	2000
000000F	50466	52466	0.512000	0.488000	574	483	493	450	0	0	2000
000000F	50470	52470	0.512000	0.488000	574	483	493	450	0	0	2000
000000F	50509	52509	0.510000	0.490000	570	486	494	450	0	0	2000
000000F	50626	52626	0.504500	0.495500	559	484	507	450	0	0	2000
000000F	52362	54362	0.553000	0.447000	643	399	495	463	0	0	2000
000000F	52774	54774	0.594500	0.405500	698	352	459	491	0	0	2000
000000F	52790	54790	0.594000	0.406000	697	353	459	491	0	0	2000
000000F	52802	54802	0.594500	0.405500	697	355	456	492	0	0	2000
000000F	52803	54803	0.594500	0.405500	696	355	456	493	0	0	2000
000000F	55406	57406	0.648500	0.351500	675	352	351	622	0	0	2000
000000F	55766	57766	0.654000	0.346000	705	356	336	603	0	0	2000
000000F	73797	75797	0.543000	0.457000	566	437	477	520	0	0	2000
000000F	73801	75801	0.542000	0.458000	567	438	478	517	0	0	2000
000000F	73914	75914	0.524500	0.475500	548	453	498	501	0	0	2000
000000F	74628	76628	0.495500	0.504500	495	511	498	496	0	0	2000
000000F	75396	77396	0.550500	0.449500	537	475	424	564	0	0	2000
000000F	78166	80166	0.548000	0.452000	565	509	395	531	0	0	2000
000000F	90647	92647	0.569500	0.430500	550	449	412	589	0	0	2000
000000F	92317	94317	0.581000	0.419000	592	376	462	570	0	0	2000
000000F	98807	100807	0.635500	0.364500	662	395	334	609	0	0	2000
000000F	100540	102540	0.573500	0.426500	485	487	366	662	0	0	2000
000000F	100543	102543	0.574000	0.426000	485	485	367	663	0	0	2000
000000F	100564	102564	0.573000	0.427000	485	487	367	661	0	0	2000
000000F	100605	102605	0.573500	0.426500	487	480	373	660	0	0	2000
000000F	101153	103153	0.569500	0.430500	452	436	425	687	0	0	2000
000000F	101167	103167	0.571000	0.429000	454	439	419	688	0	0	2000
000000F	101170	103170	0.571000	0.429000	454	438	420	688	0	0	2000
000000F	101175	103175	0.572000	0.428000	452	437	419	692	0	0	2000
000000F	105300	107300	0.618500	0.381500	649	357	406	588	0	0	2000
000000F	107925	109925	0.547500	0.452500	590	443	462	505	0	0	2000
000000F	107926	109926	0.547500	0.452500	589	443	462	506	0	0	2000
000000F	107940	109940	0.549500	0.450500	597	444	457	502	0	0	2000
000000F	107943	109943	0.549000	0.451000	596	446	456	502	0	0	2000
000000F	107944	109944	0.549500	0.450500	597	446	455	502	0	0	2000
000000F	107945	109945	0.550000	0.450000	598	445	455	502	0	0	2000
000000F	107966	109966	0.550500	0.449500	601	444	455	500	0	0	2000
000000F	107991	109991	0.554500	0.445500	609	442	449	500	0	0	2000
000000F	111069	113069	0.616500	0.383500	637	406	361	596	0	0	2000
000000F	111194	113194	0.608500	0.391500	629	415	368	588	0	0	2000
000000F	112317	114317	0.586500	0.413500	624	388	439	549	0	0	2000
000000F	112325	114325	0.584500	0.415500	621	391	440	548	0	0	2000
000000F	112472	114472	0.577500	0.422500	620	393	452	535	0	0	2000
000000F	112864	114864	0.537000	0.463000	576	497	429	498	0	0	2000
000000F	112881	114881	0.536000	0.464000	575	501	427	497	0	0	2000
000000F	113711	115711	0.473000	0.527000	492	608	446	454	0	0	2000
000000F	113720	115720	0.469500	0.530500	491	611	450	448	0	0	2000
000000F	113723	115723	0.469000	0.531000	489	612	450	449	0	0	2000
000000F	113736	115736	0.467500	0.532500	483	611	454	452	0	0	2000
000000F	113737	115737	0.467000	0.533000	483	611	455	451	0	0	2000
000000F	113742	115742	0.465000	0.535000	479	613	457	451	0	0	2000
000000F	113781	115781	0.467000	0.533000	478	607	459	456	0	0	2000
000000F	113784	115784	0.468000	0.532000	480	607	457	456	0	0	2000
000000F	113807	115807	0.468500	0.531500	475	606	457	462	0	0	2000
000000F	113877	115877	0.471500	0.528500	484	603	454	459	0	0	2000
000000F	113890	115890	0.473000	0.527000	483	602	452	463	0	0	2000
000000F	113895	115895	0.474500	0.525500	485	600	451	464	0	0	2000
000000F	113897	115897	0.474000	0.526000	484	600	452	464	0	0	2000
000000F	113908	115908	0.473500	0.526500	485	602	451	462	0	0	2000
000000F	113909	115909	0.473000	0.527000	484	602	452	462	0	0	2000
000000F	113932	115932	0.470500	0.529500	486	600	459	455	0	0	2000
000000F	113933	115933	0.470500	0.529500	486	600	459	455	0	0	2000
000000F	113959	115959	0.469000	0.531000	485	594	468	453	0	0	2000
000000F	113981	115981	0.468000	0.532000	486	594	470	450	0	0	2000
000000F	114007	116007	0.472000	0.528000	497	587	469	447	0	0	2000
000000F	114008	116008	0.472000	0.528000	497	587	469	447	0	0	2000
000000F	114026	116026	0.471500	0.528500	502	586	471	441	0	0	2000
000000F	114027	116027	0.472000	0.528000	503	586	470	441	0	0	2000
000000F	114037	116037	0.473500	0.526500	505	583	470	442	0	0	2000
000000F	114041	116041	0.472500	0.527500	505	583	472	440	0	0	2000
000000F	114043	116043	0.472000	0.528000	506	583	473	438	0	0	2000
000000F	114216	116216	0.481500	0.518500	500	559	478	463	0	0	2000
000000F	116402	118402	0.567000	0.433000	598	415	451	536	0	0	2000
000000F	116403	118403	0.567000	0.433000	598	415	451	536	0	0	2000
000000F	117539	119539	0.562500	0.437500	591	418	457	534	0	0	2000
000000F	125801	127801	0.550000	0.450000	477	451	449	623	0	0	2000
000000F	127223	129223	0.482500	0.517500	442	482	553	523	0	0	2000
000000F	127224	129224	0.482500	0.517500	442	482	553	523	0	0	2000
000000F	129202	131202	0.477000	0.523000	448	515	531	506	0	0	2000
000000F	131962	133962	0.438500	0.561500	452	566	557	425	0	0	2000
000000F	134651	136651	0.537500	0.462500	564	414	511	511	0	0	2000
000000F	134656	136656	0.538000	0.462000	563	414	510	513	0	0	2000
000000F	136773	138773	0.525000	0.475000	546	466	484	504	0	0	2000
000000F	137082	139082	0.524500	0.475500	550	482	469	499	0	0	2000
000000F	137091	139091	0.523500	0.476500	549	481	472	498	0	0	2000
000000F	137098	139098	0.523500	0.476500	546	480	473	501	0	0	2000
000000F	137100	139100	0.523500	0.476500	546	480	473	501	0	0	2000
000000F	137640	139640	0.523000	0.477000	540	477	477	506	0	0	2000
000000F	137655	139655	0.522500	0.477500	541	474	481	504	0	0	2000
000000F	137656	139656	0.522500	0.477500	542	474	481	503	0	0	2000
000000F	137657	139657	0.522000	0.478000	542	474	482	502	0	0	2000
000000F	137658	139658	0.521500	0.478500	542	474	483	501	0	0	2000
000000F	137682	139682	0.519000	0.481000	536	478	484	502	0	0	2000
000000F	137693	139693	0.518500	0.481500	536	479	484	501	0	0	2000
000000F	138150	140150	0.503000	0.497000	519	480	514	487	0	0	2000
000000F	138159	140159	0.504000	0.496000	522	479	513	486	0	0	2000
000000F	138162	140162	0.503500	0.496500	521	480	513	486	0	0	2000
000000F	138165	140165	0.502500	0.497500	521	481	514	484	0	0	2000
000000F	138177	140177	0.500500	0.499500	517	484	515	484	0	0	2000
000000F	153449	155449	0.534000	0.466000	588	496	436	480	0	0	2000
000000F	173068	175068	0.406500	0.593500	408	666	521	405	0	0	2000
000000F	201422	203422	0.518000	0.482000	502	448	516	534	0	0	2000
000000F	212149	214149	0.490500	0.509500	442	580	439	539	0	0	2000
000000F	289746	291746	0.522000	0.478000	551	380	576	493	0	0	2000
000000F	290121	292121	0.520500	0.479500	548	351	608	493	0	0	2000
000000F	292614	294614	0.492500	0.507500	438	426	589	547	0	0	2000
000000F	293691	295691	0.503500	0.496500	497	388	605	510	0	0	2000
000000F	293837	295837	0.505500	0.494500	496	381	608	515	0	0	2000
000000F	293841	295841	0.507000	0.493000	498	380	606	516	0	0	2000
000000F	294293	296293	0.523000	0.477000	509	351	603	537	0	0	2000
000000F	294661	296661	0.543000	0.457000	561	348	566	525	0	0	2000
000000F	298292	300292	0.560500	0.439500	575	486	393	546	0	0	2000
000000F	301325	303325	0.550500	0.449500	552	488	411	549	0	0	2000
000000F	309902	311902	0.533500	0.466500	578	508	425	489	0	0	2000
000000F	309967	311967	0.535500	0.464500	591	501	428	480	0	0	2000
000000F	309969	311969	0.536500	0.463500	593	499	428	480	0	0	2000
000000F	309976	311976	0.537500	0.462500	595	498	427	480	0	0	2000
000000F	312417	314417	0.557000	0.443000	547	385	501	567	0	0	2000
000000F	312420	314420	0.556500	0.443500	547	385	502	566	0	0	2000
000000F	312429	314429	0.557500	0.442500	548	386	499	567	0	0	2000
000000F	312458	314458	0.557000	0.443000	546	385	501	568	0	0	2000
000000F	315564	317564	0.626500	0.373500	623	420	327	630	0	0	2000
000000F	315565	317565	0.627000	0.373000	624	420	326	630	0	0	2000
000000F	315819	317819	0.623500	0.376500	615	430	323	632	0	0	2000
000000F	315989	317989	0.618000	0.382000	613	420	344	623	0	0	2000
000000F	317926	319926	0.607000	0.393000	574	378	408	640	0	0	2000
000000F	321396	323396	0.600000	0.400000	563	430	370	637	0	0	2000
000000F	324401	326401	0.536500	0.463500	464	432	495	609	0	0	2000
000000F	324683	326683	0.532500	0.467500	503	417	518	562	0	0	2000
000000F	326203	328203	0.609500	0.390500	617	347	434	602	0	0	2000
000000F	326204	328204	0.609500	0.390500	617	347	434	602	0	0	2000
000000F	331302	333302	0.606500	0.393500	468	423	364	745	0	0	2000
000000F	331333	333333	0.604000	0.396000	462	421	371	746	0	0	2000
000000F	332930	334930	0.533000	0.467000	542	402	532	524	0	0	2000
000000F	332932	334932	0.532500	0.467500	543	402	533	522	0	0	2000
000000F	332933	334933	0.532000	0.468000	543	402	534	521	0	0	2000
000000F	332936	334936	0.532500	0.467500	544	402	533	521	0	0	2000
000000F	332942	334942	0.532500	0.467500	545	404	531	520	0	0	2000
000000F	333274	335274	0.533000	0.467000	565	395	539	501	0	0	2000
000000F	333322	335322	0.538500	0.461500	576	393	530	501	0	0	2000
000000F	333876	335876	0.607500	0.392500	664	327	458	551	0	0	2000
000000F	333959	335959	0.607500	0.392500	650	334	451	565	0	0	2000
000000F	334870	336870	0.590000	0.410000	593	413	407	587	0	0	2000
000000F	334890	336890	0.590500	0.409500	589	412	407	592	0	0	2000
000000F	334906	336906	0.590500	0.409500	588	415	404	593	0	0	2000
000000F	334918	336918	0.590000	0.410000	585	413	407	595	0	0	2000
000000F	347785	349785	0.528500	0.471500	590	465	478	467	0	0	2000
000000F	350461	352461	0.492000	0.508000	510	504	512	474	0	0	2000
000000F	350462	352462	0.492500	0.507500	510	504	511	475	0	0	2000
000000F	350473	352473	0.493500	0.506500	511	504	509	476	0	0	2000
000000F	352141	354141	0.596500	0.403500	580	429	378	613	0	0	2000
000000F	360130	362130	0.506000	0.494000	576	431	557	436	0	0	2000
000000F	360148	362148	0.505000	0.495000	574	427	563	436	0	0	2000
000000F	360442	362442	0.504000	0.496000	563	422	570	445	0	0	2000
000000F	367374	369374	0.581000	0.419000	537	340	498	625	0	0	2000
000000F	367379	369379	0.580000	0.420000	538	342	498	622	0	0	2000
000000F	367384	369384	0.578000	0.422000	535	342	502	621	0	0	2000
000000F	367385	369385	0.577500	0.422500	534	342	503	621	0	0	2000
000000F	367394	369394	0.576500	0.423500	535	340	507	618	0	0	2000
000000F	375617	377617	0.580500	0.419500	540	356	483	621	0	0	2000
000000F	376435	378435	0.607500	0.392500	587	370	415	628	0	0	2000
000000F	381929	383929	0.492500	0.507500	571	645	370	414	0	0	2000
000000F	382397	384397	0.458000	0.542000	525	647	437	391	0	0	2000
000000F	382403	384403	0.459000	0.541000	526	645	437	392	0	0	2000
000000F	383378	385378	0.469500	0.530500	507	619	442	432	0	0	2000
000000F	388755	390755	0.543000	0.457000	583	434	480	503	0	0	2000
000000F	388759	390759	0.544000	0.456000	586	434	478	502	0	0	2000
000000F	388763	390763	0.544000	0.456000	587	435	477	501	0	0	2000
000000F	388765	390765	0.544500	0.455500	588	436	475	501	0	0	2000
000000F	388769	390769	0.546000	0.454000	592	434	474	500	0	0	2000
000000F	396184	398184	0.508000	0.492000	529	364	620	487	0	0	2000
000000F	402665	404665	0.559000	0.441000	578	477	405	540	0	0	2000
000000F	405482	407482	0.483500	0.516500	473	481	552	494	0	0	2000
000000F	405484	407484	0.483500	0.516500	472	481	552	495	0	0	2000
000000F	405485	407485	0.484000	0.516000	473	481	551	495	0	0	2000
000000F	405510	407510	0.484500	0.515500	480	478	553	489	0	0	2000
000000F	405675	407675	0.487000	0.513000	507	470	556	467	0	0	2000
000000F	405676	407676	0.487000	0.513000	506	470	556	468	0	0	2000
000000F	405677	407677	0.486500	0.513500	506	470	557	467	0	0	2000
000000F	405679	407679	0.486000	0.514000	506	470	558	466	0	0	2000
000000F	405688	407688	0.486500	0.513500	509	471	556	464	0	0	2000
000000F	405699	407699	0.486000	0.514000	513	475	553	459	0	0	2000
000000F	405701	407701	0.486000	0.514000	512	474	554	460	0	0	2000
000000F	405703	407703	0.485500	0.514500	512	474	555	459	0	0	2000
000000F	417979	419979	0.512000	0.488000	488	479	497	536	0	0	2000
000000F	418245	420245	0.517000	0.483000	486	484	482	548	0	0	2000
000000F	418354	420354	0.520500	0.479500	504	475	484	537	0	0	2000
000000F	418437	420437	0.521500	0.478500	506	479	478	537	0	0	2000
000000F	418438	420438	0.521000	0.479000	506	480	478	536	0	0	2000
000000F	418439	420439	0.521000	0.479000	506	480	478	536	0	0	2000
000000F	418448	420448	0.520500	0.479500	508	482	477	533	0	0	2000
000000F	436848	438848	0.555000	0.445000	593	494	396	517	0	0	2000
000000F	436900	438900	0.547500	0.452500	584	500	405	511	0	0	2000
000000F	441307	443307	0.480000	0.520000	489	405	635	471	0	0	2000
000000F	441308	443308	0.480000	0.520000	489	405	635	471	0	0	2000
000000F	441316	443316	0.480000	0.520000	493	403	637	467	0	0	2000
000000F	441318	443318	0.480500	0.519500	494	402	637	467	0	0	2000
000000F	441325	443325	0.481000	0.519000	497	402	636	465	0	0	2000
000000F	441328	443328	0.481500	0.518500	498	402	635	465	0	0	2000
000000F	441331	443331	0.481500	0.518500	498	400	637	465	0	0	2000
000000F	441336	443336	0.481000	0.519000	497	400	638	465	0	0	2000
000000F	450529	452529	0.413000	0.587000	448	498	676	378	0	0	2000
000000F	457991	459991	0.655500	0.344500	649	365	324	662	0	0	2000
000000F	459601	461601	0.536000	0.464000	513	417	511	559	0	0	2000
000000F	459604	461604	0.535000	0.465000	511	417	513	559	0	0	2000
000000F	461012	463012	0.543000	0.457000	516	361	553	570	0	0	2000
000000F	461020	463020	0.541500	0.458500	513	361	556	570	0	0	2000
000000F	461022	463022	0.541500	0.458500	512	362	555	571	0	0	2000
000000F	461032	463032	0.544500	0.455500	513	359	552	576	0	0	2000
000000F	461034	463034	0.545000	0.455000	513	359	551	577	0	0	2000
000000F	461990	463990	0.558000	0.442000	552	381	503	564	0	0	2000
000000F	474533	476533	0.528500	0.471500	522	502	441	535	0	0	2000
000000F	474707	476707	0.518000	0.482000	489	533	431	547	0	0	2000
000000F	474831	476831	0.510000	0.490000	480	550	430	540	0	0	2000
000000F	477071	479071	0.452000	0.548000	364	674	422	540	0	0	2000
000000F	477246	479246	0.461000	0.539000	381	652	426	541	0	0	2000
000000F	479806	481806	0.511000	0.489000	470	540	438	552	0	0	2000
000000F	479827	481827	0.510500	0.489500	469	542	437	552	0	0	2000
000000F	482811	484811	0.585000	0.415000	623	405	425	547	0	0	2000
000000F	482814	484814	0.586000	0.414000	625	404	424	547	0	0	2000
000000F	482815	484815	0.585500	0.414500	624	405	424	547	0	0	2000
000000F	486496	488496	0.571000	0.429000	593	416	442	549	0	0	2000
000000F	486611	488611	0.575500	0.424500	587	399	450	564	0	0	2000
000000F	489411	491411	0.524500	0.475500	480	545	406	569	0	0	2000
000000F	492835	494835	0.599000	0.401000	585	362	440	613	0	0	2000
000000F	492873	494873	0.602000	0.398000	582	359	437	622	0	0	2000
000000F	494733	496733	0.609000	0.391000	561	411	371	657	0	0	2000
000000F	496938	498938	0.607500	0.392500	570	409	376	645	0	0	2000
000000F	498549	500549	0.592500	0.407500	493	364	451	692	0	0	2000
000000F	498655	500655	0.592000	0.408000	516	355	461	668	0	0	2000
000000F	499621	501621	0.584000	0.416000	560	331	501	608	0	0	2000
000000F	500101	502101	0.613500	0.386500	598	318	455	629	0	0	2000
000000F	500148	502148	0.609500	0.390500	598	325	456	621	0	0	2000
000000F	503329	505329	0.555000	0.445000	555	428	462	555	0	0	2000
000000F	503472	505472	0.561500	0.438500	560	420	457	563	0	0	2000
000000F	503999	505999	0.601000	0.399000	605	356	442	597	0	0	2000
000000F	506761	508761	0.556500	0.443500	583	476	411	530	0	0	2000
000000F	506763	508763	0.556000	0.444000	583	476	412	529	0	0	2000
000000F	506766	508766	0.556500	0.443500	584	474	413	529	0	0	2000
000000F	508928	510928	0.470000	0.530000	436	472	588	504	0	0	2000
000000F	518016	520016	0.651500	0.348500	644	336	361	659	0	0	2000
000000F	518322	520322	0.643000	0.357000	627	343	371	659	0	0	2000
000000F	518435	520435	0.648000	0.352000	638	334	370	658	0	0	2000
000000F	520292	522292	0.629500	0.370500	647	386	355	612	0	0	2000
000000F	530310	532310	0.498500	0.501500	427	542	461	570	0	0	2000
000000F	530311	532311	0.498500	0.501500	427	542	461	570	0	0	2000
000000F	534318	536318	0.502500	0.497500	487	527	468	518	0	0	2000
000000F	534338	536338	0.501000	0.499000	488	531	467	514	0	0	2000
000000F	534351	536351	0.498000	0.502000	487	531	473	509	0	0	2000
000000F	540529	542529	0.597500	0.402500	601	417	388	594	0	0	2000
000000F	547418	549418	0.567000	0.433000	551	464	402	583	0	0	2000
000000F	547523	549523	0.569500	0.430500	560	462	399	579	0	0	2000
000000F	548785	550785	0.597500	0.402500	602	407	398	593	0	0	2000
000000F	550211	552211	0.568000	0.432000	543	441	423	593	0	0	2000
000000F	565776	567776	0.544500	0.455500	569	433	478	520	0	0	2000
000000F	565789	567789	0.543000	0.457000	563	432	482	523	0	0	2000
000000F	565802	567802	0.545500	0.454500	566	432	477	525	0	0	2000
000000F	565813	567813	0.544000	0.456000	566	435	477	522	0	0	2000
000000F	565859	567859	0.543500	0.456500	568	434	479	519	0	0	2000
000000F	565865	567865	0.544500	0.455500	567	433	478	522	0	0	2000
000000F	589787	591787	0.578000	0.422000	531	432	412	625	0	0	2000
000000F	591847	593847	0.524000	0.476000	494	416	536	554	0	0	2000
000000F	591866	593866	0.526000	0.474000	500	415	533	552	0	0	2000
000000F	598498	600498	0.600000	0.400000	596	510	290	604	0	0	2000
000000F	598505	600505	0.600000	0.400000	597	509	291	603	0	0	2000
000000F	598528	600528	0.602000	0.398000	594	507	289	610	0	0	2000
000000F	598531	600531	0.602500	0.397500	594	508	287	611	0	0	2000
000000F	598589	600589	0.604500	0.395500	588	512	279	621	0	0	2000
000000F	599933	601933	0.547500	0.452500	557	550	355	538	0	0	2000
000000F	613772	615772	0.487500	0.512500	491	403	622	484	0	0	2000
000000F	643397	645397	0.610500	0.389500	646	378	401	575	0	0	2000
000000F	656830	658830	0.574000	0.426000	559	528	324	589	0	0	2000
000000F	656833	658833	0.574500	0.425500	559	527	324	590	0	0	2000
000000F	663535	665535	0.590000	0.410000	570	437	383	610	0	0	2000
000000F	663749	665749	0.596000	0.404000	577	431	377	615	0	0	2000
000000F	663875	665875	0.591000	0.409000	565	447	371	617	0	0	2000
000000F	665460	667460	0.570500	0.429500	541	445	414	600	0	0	2000
000000F	666302	668302	0.593500	0.406500	598	393	420	589	0	0	2000
000000F	666305	668305	0.594000	0.406000	597	393	419	591	0	0	2000
000000F	666314	668314	0.593500	0.406500	596	393	420	591	0	0	2000
000000F	666320	668320	0.592000	0.408000	593	392	424	591	0	0	2000
000000F	683841	685841	0.488500	0.511500	408	591	432	569	0	0	2000
000000F	683842	685842	0.488500	0.511500	409	591	432	568	0	0	2000
000000F	683889	685889	0.492000	0.508000	402	585	431	582	0	0	2000
000000F	683936	685936	0.495500	0.504500	412	584	425	579	0	0	2000
000000F	684033	686033	0.492500	0.507500	407	588	427	578	0	0	2000
000000F	684076	686076	0.491000	0.509000	412	594	424	570	0	0	2000
000000F	684101	686101	0.491500	0.508500	415	592	425	568	0	0	2000
000000F	684105	686105	0.493000	0.507000	417	589	425	569	0	0	2000
000000F	684251	686251	0.498500	0.501500	427	583	420	570	0	0	2000
000000F	684269	686269	0.499500	0.500500	432	583	418	567	0	0	2000
000000F	684291	686291	0.499000	0.501000	432	585	417	566	0	0	2000
000000F	684363	686363	0.501000	0.499000	432	584	414	570	0	0	2000
000000F	690927	692927	0.630500	0.369500	706	328	411	555	0	0	2000
000000F	691849	693849	0.656000	0.344000	705	324	364	607	0	0	2000
000000F	696275	698275	0.560500	0.439500	542	432	447	579	0	0	2000
000000F	706479	708479	0.574000	0.426000	564	473	379	584	0	0	2000
000000F	706671	708671	0.579000	0.421000	568	456	386	590	0	0	2000
000000F	712881	714881	0.589000	0.411000	583	481	341	595	0	0	2000
000000F	712882	714882	0.588500	0.411500	582	481	342	595	0	0	2000
000000F	712885	714885	0.589000	0.411000	583	481	341	595	0	0	2000
000000F	712896	714896	0.590000	0.410000	582	476	344	598	0	0	2000
000000F	712904	714904	0.588500	0.411500	582	478	345	595	0	0	2000
000000F	712905	714905	0.588500	0.411500	583	478	345	594	0	0	2000
000000F	712956	714956	0.586500	0.413500	581	468	359	592	0	0	2000
000000F	712961	714961	0.587000	0.413000	580	468	358	594	0	0	2000
000000F	712967	714967	0.587000	0.413000	579	467	359	595	0	0	2000
000000F	712968	714968	0.587000	0.413000	579	467	359	595	0	0	2000
000000F	712975	714975	0.588000	0.412000	582	464	360	594	0	0	2000
000000F	713013	715013	0.584000	0.416000	577	468	364	591	0	0	2000
000000F	713027	715027	0.581000	0.419000	575	472	366	587	0	0	2000
000000F	715432	717432	0.559000	0.441000	579	371	511	539	0	0	2000
000000F	716084	718084	0.523500	0.476500	539	445	508	508	0	0	2000
000000F	717411	719411	0.516000	0.484000	514	513	455	518	0	0	2000
