#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
000000F	113758	115758	0.466000	0.534000	478	611	457	454	0	0	2000
000000F	113763	115763	0.467000	0.533000	478	609	457	456	0	0	2000
000000F	113781	115781	0.467000	0.533000	478	607	459	456	0	0	2000
000000F	113784	115784	0.468000	0.532000	480	607	457	456	0	0	2000
000000F	113807	115807	0.468500	0.531500	475	606	457	462	0	0	2000
000000F	113820	115820	0.469500	0.530500	478	605	456	461	0	0	2000
000000F	113832	115832	0.469000	0.531000	475	605	457	463	0	0	2000
000000F	113833	115833	0.469000	0.531000	475	606	456	463	0	0	2000
000000F	114026	116026	0.471500	0.528500	502	586	471	441	0	0	2000
000000F	114027	116027	0.472000	0.528000	503	586	470	441	0	0	2000
000000F	114037	116037	0.473500	0.526500	505	583	470	442	0	0	2000
000000F	114041	116041	0.472500	0.527500	505	583	472	440	0	0	2000
000000F	114043	116043	0.472000	0.528000	506	583	473	438	0	0	2000
000000F	114092	116092	0.476000	0.524000	510	577	471	442	0	0	2000
000000F	114096	116096	0.476500	0.523500	511	577	470	442	0	0	2000
000000F	114107	116107	0.476500	0.523500	508	573	474	445	0	0	2000
000000F	114108	116108	0.476500	0.523500	509	573	474	444	0	0	2000
000000F	116402	118402	0.567000	0.433000	598	415	451	536	0	0	2000
000000F	116403	118403	0.567000	0.433000	598	415	451	536	0	0	2000
000000F	117493	119493	0.560500	0.439500	589	418	461	532	0	0	2000
000000F	117539	119539	0.562500	0.437500	591	418	457	534	0	0	2000
000000F	125801	127801	0.550000	0.450000	477	451	449	623	0	0	2000
000000F	127223	129223	0.482500	0.517500	442	482	553	523	0	0	2000
000000F	127224	129224	0.482500	0.517500	442	482	553	523	0	0	2000
000000F	129084	131084	0.466500	0.533500	436	525	542	497	0	0	2000
000000F	132920	134920	0.477500	0.522500	503	489	556	452	0	0	2000
000000F	134651	136651	0.537500	0.462500	564	414	511	511	0	0	2000
000000F	134656	136656	0.538000	0.462000	563	414	510	513	0	0	2000
000000F	153232	155232	0.520000	0.480000	571	504	456	469	0	0	2000
000000F	199932	201932	0.510500	0.489500	553	392	587	468	0	0	2000
000000F	201418	203418	0.519000	0.481000	503	446	516	535	0	0	2000
000000F	289746	291746	0.522000	0.478000	551	380	576	493	0	0	2000
000000F	290121	292121	0.520500	0.479500	548	351	608	493	0	0	2000
000000F	293691	295691	0.503500	0.496500	497	388	605	510	0	0	2000
000000F	293841	295841	0.507000	0.493000	498	380	606	516	0	0	2000
000000F	294293	296293	0.523000	0.477000	509	351	603	537	0	0	2000
000000F	294661	296661	0.543000	0.457000	561	348	566	525	0	0	2000
000000F	298245	300245	0.565500	0.434500	577	480	389	554	0	0	2000
000000F	301325	303325	0.550500	0.449500	552	488	411	549	0	0	2000
000000F	309902	311902	0.533500	0.466500	578	508	425	489	0	0	2000
000000F	310151	312151	0.528000	0.472000	596	525	419	460	0	0	2000
000000F	312429	314429	0.557500	0.442500	548	386	499	567	0	0	2000
000000F	315564	317564	0.626500	0.373500	623	420	327	630	0	0	2000
000000F	315565	317565	0.627000	0.373000	624	420	326	630	0	0	2000
000000F	315819	317819	0.623500	0.376500	615	430	323	632	0	0	2000
000000F	315989	317989	0.618000	0.382000	613	420	344	623	0	0	2000
000000F	315990	317990	0.618000	0.382000	613	420	344	623	0	0	2000
000000F	321396	323396	0.600000	0.400000	563	430	370	637	0	0	2000
000000F	324662	326662	0.532000	0.468000	502	421	515	562	0	0	2000
000000F	326204	328204	0.609500	0.390500	617	347	434	602	0	0	2000
000000F	331315	333315	0.606500	0.393500	466	421	366	747	0	0	2000
000000F	333098	335098	0.519500	0.480500	535	412	549	504	0	0	2000
000000F	333284	335284	0.534000	0.466000	568	395	537	500	0	0	2000
000000F	334870	336870	0.590000	0.410000	593	413	407	587	0	0	2000
000000F	334890	336890	0.590500	0.409500	589	412	407	592	0	0	2000
000000F	347784	349784	0.529000	0.471000	590	465	477	468	0	0	2000
000000F	349745	351745	0.491000	0.509000	509	528	490	473	0	0	2000
000000F	360130	362130	0.506000	0.494000	576	431	557	436	0	0	2000
000000F	367374	369374	0.581000	0.419000	537	340	498	625	0	0	2000
000000F	368853	370853	0.547500	0.452500	579	345	560	516	0	0	2000
000000F	382384	384384	0.456500	0.543500	523	652	435	390	0	0	2000
000000F	383404	385404	0.472500	0.527500	512	608	447	433	0	0	2000
000000F	388755	390755	0.543000	0.457000	583	434	480	503	0	0	2000
000000F	388759	390759	0.544000	0.456000	586	434	478	502	0	0	2000
000000F	388763	390763	0.544000	0.456000	587	435	477	501	0	0	2000
000000F	388765	390765	0.544500	0.455500	588	436	475	501	0	0	2000
000000F	388769	390769	0.546000	0.454000	592	434	474	500	0	0	2000
000000F	402356	404356	0.547500	0.452500	534	484	421	561	0	0	2000
000000F	402357	404357	0.547500	0.452500	534	483	422	561	0	0	2000
000000F	405653	407653	0.487500	0.512500	504	469	556	471	0	0	2000
000000F	405655	407655	0.487500	0.512500	503	468	557	472	0	0	2000
000000F	405674	407674	0.487500	0.512500	507	469	556	468	0	0	2000
000000F	405676	407676	0.487000	0.513000	506	470	556	468	0	0	2000
000000F	405677	407677	0.486500	0.513500	506	470	557	467	0	0	2000
000000F	405679	407679	0.486000	0.514000	506	470	558	466	0	0	2000
000000F	405723	407723	0.484500	0.515500	510	478	553	459	0	0	2000
000000F	405724	407724	0.484000	0.516000	510	478	554	458	0	0	2000
000000F	405726	407726	0.484500	0.515500	509	477	554	460	0	0	2000
000000F	418245	420245	0.517000	0.483000	486	484	482	548	0	0	2000
000000F	418250	420250	0.517500	0.482500	488	484	481	547	0	0	2000
000000F	418262	420262	0.517000	0.483000	489	483	483	545	0	0	2000
000000F	418295	420295	0.517000	0.483000	493	483	483	541	0	0	2000
000000F	418319	420319	0.519000	0.481000	501	484	478	537	0	0	2000
000000F	418430	420430	0.520500	0.479500	506	480	479	535	0	0	2000
000000F	418437	420437	0.521500	0.478500	506	479	478	537	0	0	2000
000000F	418438	420438	0.521000	0.479000	506	480	478	536	0	0	2000
000000F	418439	420439	0.521000	0.479000	506	480	478	536	0	0	2000
000000F	418472	420472	0.523000	0.477000	517	478	476	529	0	0	2000
000000F	432551	434551	0.577000	0.423000	579	375	471	575	0	0	2000
000000F	435916	437916	0.538000	0.462000	572	549	375	504	0	0	2000
000000F	440335	442335	0.513000	0.487000	527	417	557	499	0	0	2000
000000F	441304	443304	0.479500	0.520500	488	406	635	471	0	0	2000
000000F	441307	443307	0.480000	0.520000	489	405	635	471	0	0	2000
000000F	441308	443308	0.480000	0.520000	489	405	635	471	0	0	2000
000000F	441316	443316	0.480000	0.520000	493	403	637	467	0	0	2000
000000F	441318	443318	0.480500	0.519500	494	402	637	467	0	0	2000
000000F	441325	443325	0.481000	0.519000	497	402	636	465	0	0	2000
000000F	441328	443328	0.481500	0.518500	498	402	635	465	0	0	2000
000000F	441331	443331	0.481500	0.518500	498	400	637	465	0	0	2000
000000F	441336	443336	0.481000	0.519000	497	400	638	465	0	0	2000
000000F	446056	448056	0.504000	0.496000	451	600	392	557	0	0	2000
000000F	449351	451351	0.511000	0.489000	549	479	499	473	0	0	2000
000000F	450580	452580	0.409000	0.591000	436	491	691	382	0	0	2000
000000F	450593	452593	0.408500	0.591500	432	490	693	385	0	0	2000
000000F	450611	452611	0.408000	0.592000	428	489	695	388	0	0	2000
000000F	450761	452761	0.389500	0.610500	381	521	700	398	0	0	2000
000000F	450774	452774	0.388500	0.611500	379	520	703	398	0	0	2000
000000F	450785	452785	0.389500	0.610500	375	519	702	404	0	0	2000
000000F	450789	452789	0.389500	0.610500	375	519	702	404	0	0	2000
000000F	450844	452844	0.387500	0.612500	356	535	690	419	0	0	2000
000000F	450853	452853	0.388000	0.612000	358	535	689	418	0	0	2000
000000F	457736	459736	0.680000	0.320000	673	340	300	687	0	0	2000
000000F	457927	459927	0.664500	0.335500	658	355	316	671	0	0	2000
000000F	457937	459937	0.662500	0.337500	656	352	323	669	0	0	2000
000000F	457991	459991	0.655500	0.344500	649	365	324	662	0	0	2000
000000F	459625	461625	0.532500	0.467500	505	416	519	560	0	0	2000
000000F	461990	463990	0.558000	0.442000	552	381	503	564	0	0	2000
000000F	465794	467794	0.599500	0.400500	599	450	351	600	0	0	2000
000000F	465795	467795	0.599000	0.401000	599	451	351	599	0	0	2000
000000F	474734	476734	0.516000	0.484000	490	535	433	542	0	0	2000
000000F	478349	480349	0.448500	0.551500	412	635	468	485	0	0	2000
000000F	479279	481279	0.511500	0.488500	481	548	429	542	0	0	2000
000000F	479291	481291	0.509000	0.491000	480	553	429	538	0	0	2000
000000F	479297	481297	0.508500	0.491500	478	554	429	539	0	0	2000
000000F	479303	481303	0.508500	0.491500	478	552	431	539	0	0	2000
000000F	479309	481309	0.508500	0.491500	478	554	429	539	0	0	2000
000000F	479312	481312	0.509000	0.491000	479	552	430	539	0	0	2000
000000F	479397	481397	0.509500	0.490500	487	558	423	532	0	0	2000
000000F	479409	481409	0.511000	0.489000	488	556	422	534	0	0	2000
000000F	482054	484054	0.539000	0.461000	568	465	457	510	0	0	2000
000000F	492540	494540	0.567000	0.433000	562	387	479	572	0	0	2000
000000F	496595	498595	0.604000	0.396000	597	404	388	611	0	0	2000
000000F	496604	498604	0.605500	0.394500	598	401	388	613	0	0	2000
000000F	496607	498607	0.606000	0.394000	597	401	387	615	0	0	2000
000000F	496619	498619	0.605500	0.394500	598	402	387	613	0	0	2000
000000F	496688	498688	0.605000	0.395000	597	403	387	613	0	0	2000
000000F	496916	498916	0.608000	0.392000	577	405	379	639	0	0	2000
000000F	499621	501621	0.584000	0.416000	560	331	501	608	0	0	2000
000000F	506766	508766	0.556500	0.443500	584	474	413	529	0	0	2000
000000F	518322	520322	0.643000	0.357000	627	343	371	659	0	0	2000
000000F	518435	520435	0.648000	0.352000	638	334	370	658	0	0	2000
000000F	530310	532310	0.498500	0.501500	427	542	461	570	0	0	2000
000000F	530311	532311	0.498500	0.501500	427	542	461	570	0	0	2000
000000F	534318	536318	0.502500	0.497500	487	527	468	518	0	0	2000
000000F	540529	542529	0.597500	0.402500	601	417	388	594	0	0	2000
000000F	541788	543788	0.531500	0.468500	537	553	384	526	0	0	2000
000000F	548742	550742	0.599000	0.401000	608	401	401	590	0	0	2000
000000F	549245	551245	0.599500	0.400500	616	377	424	583	0	0	2000
000000F	549271	551271	0.597500	0.402500	618	375	430	577	0	0	2000
000000F	549301	551301	0.598000	0.402000	624	374	430	572	0	0	2000
000000F	549438	551438	0.592000	0.408000	611	370	446	573	0	0	2000
000000F	549451	551451	0.593000	0.407000	613	370	444	573	0	0	2000
000000F	565776	567776	0.544500	0.455500	569	433	478	520	0	0	2000
000000F	565789	567789	0.543000	0.457000	563	432	482	523	0	0	2000
000000F	565802	567802	0.545500	0.454500	566	432	477	525	0	0	2000
000000F	565813	567813	0.544000	0.456000	566	435	477	522	0	0	2000
000000F	565859	567859	0.543500	0.456500	568	434	479	519	0	0	2000
000000F	565865	567865	0.544500	0.455500	567	433	478	522	0	0	2000
000000F	574013	576013	0.538500	0.461500	584	412	511	493	0	0	2000
000000F	591798	593798	0.527000	0.473000	485	406	540	569	0	0	2000
000000F	599933	601933	0.547500	0.452500	557	550	355	538	0	0	2000
000000F	610995	612995	0.551000	0.449000	562	425	473	540	0	0	2000
000000F	614913	616913	0.484500	0.515500	467	426	605	502	0	0	2000
000000F	624398	626398	0.560500	0.439500	490	484	395	631	0	0	2000
000000F	624406	626406	0.561000	0.439000	489	484	394	633	0	0	2000
000000F	646407	648407	0.553500	0.446500	561	413	480	546	0	0	2000
000000F	649672	651672	0.508500	0.491500	548	508	475	469	0	0	2000
000000F	650505	652505	0.545500	0.454500	579	459	450	512	0	0	2000
000000F	650517	652517	0.544500	0.455500	578	461	450	511	0	0	2000
000000F	650523	652523	0.543000	0.457000	577	461	453	509	0	0	2000
000000F	650544	652544	0.542500	0.457500	576	465	450	509	0	0	2000
000000F	650547	652547	0.543000	0.457000	577	465	449	509	0	0	2000
000000F	662429	664429	0.606500	0.393500	584	410	377	629	0	0	2000
000000F	662432	664432	0.606500	0.393500	583	410	377	630	0	0	2000
000000F	666209	668209	0.594500	0.405500	597	388	423	592	0	0	2000
000000F	666213	668213	0.593500	0.406500	597	390	423	590	0	0	2000
000000F	666218	668218	0.594000	0.406000	598	389	423	590	0	0	2000
000000F	683923	685923	0.494500	0.505500	410	585	426	579	0	0	2000
000000F	684105	686105	0.493000	0.507000	417	589	425	569	0	0	2000
000000F	684245	686245	0.497500	0.502500	425	585	420	570	0	0	2000
000000F	684247	686247	0.497500	0.502500	425	585	420	570	0	0	2000
000000F	684269	686269	0.499500	0.500500	432	583	418	567	0	0	2000
000000F	691849	693849	0.656000	0.344000	705	324	364	607	0	0	2000
000000F	696270	698270	0.560500	0.439500	541	432	447	580	0	0	2000
000000F	705206	707206	0.551000	0.449000	551	517	381	551	0	0	2000
000000F	705459	707459	0.553500	0.446500	558	513	380	549	0	0	2000
000000F	705509	707509	0.554500	0.445500	556	512	379	553	0	0	2000
000000F	706516	708516	0.576500	0.423500	565	470	377	588	0	0	2000
000000F	706522	708522	0.575500	0.424500	566	472	377	585	0	0	2000
000000F	706543	708543	0.573500	0.426500	564	471	382	583	0	0	2000
000000F	706546	708546	0.574000	0.426000	564	468	384	584	0	0	2000
000000F	706555	708555	0.577000	0.423000	567	467	379	587	0	0	2000
000000F	706671	708671	0.579000	0.421000	568	456	386	590	0	0	2000
000000F	707314	709314	0.575500	0.424500	569	429	420	582	0	0	2000
000000F	707320	709320	0.575500	0.424500	570	427	422	581	0	0	2000
000000F	707323	709323	0.576000	0.424000	572	427	421	580	0	0	2000
000000F	711708	713708	0.620000	0.380000	582	481	279	658	0	0	2000
000000F	712956	714956	0.586500	0.413500	581	468	359	592	0	0	2000
000000F	712961	714961	0.587000	0.413000	580	468	358	594	0	0	2000
000000F	712967	714967	0.587000	0.413000	579	467	359	595	0	0	2000
000000F	712968	714968	0.587000	0.413000	579	467	359	595	0	0	2000
000000F	712975	714975	0.588000	0.412000	582	464	360	594	0	0	2000
000000F	713159	715159	0.571000	0.429000	580	464	394	562	0	0	2000
000000F	713160	715160	0.571000	0.429000	580	464	394	562	0	0	2000
000000F	713166	715166	0.569500	0.430500	579	464	397	560	0	0	2000
000000F	713174	715174	0.569000	0.431000	578	463	399	560	0	0	2000
000000F	715375	717375	0.563000	0.437000	584	366	508	542	0	0	2000
000000F	715432	717432	0.559000	0.441000	579	371	511	539	0	0	2000
000000F	715573	717573	0.553500	0.446500	561	390	503	546	0	0	2000
000000F	717411	719411	0.516000	0.484000	514	513	455	518	0	0	2000
000000F	737738	739738	0.555000	0.445000	499	380	510	611	0	0	2000
000000F	737742	739742	0.554500	0.445500	499	379	512	610	0	0	2000
000000F	748275	750275	0.520000	0.480000	587	490	470	453	0	0	2000
000000F	748278	750278	0.519000	0.481000	586	492	470	452	0	0	2000
000000F	748291	750291	0.519000	0.481000	586	490	472	452	0	0	2000
000000F	748840	750840	0.511000	0.489000	560	508	470	462	0	0	2000
000000F	748846	750846	0.511500	0.488500	560	506	471	463	0	0	2000
000000F	754757	756757	0.513500	0.486500	568	436	537	459	0	0	2000
000000F	756792	758792	0.493500	0.506500	516	495	518	471	0	0	2000
000000F	761283	763283	0.476000	0.524000	407	607	441	545	0	0	2000
000000F	762112	764112	0.491500	0.508500	472	578	439	511	0	0	2000
000000F	762601	764601	0.514000	0.486000	496	555	417	532	0	0	2000
000000F	762604	764604	0.515000	0.485000	499	553	417	531	0	0	2000
000000F	764275	766275	0.546500	0.453500	461	460	447	632	0	0	2000
000000F	767236	769236	0.620500	0.379500	591	379	380	650	0	0	2000
000000F	777380	779380	0.627500	0.372500	657	321	424	598	0	0	2000
000000F	777400	779400	0.630500	0.369500	657	315	424	604	0	0	2000
000000F	777407	779407	0.632000	0.368000	660	313	423	604	0	0	2000
000000F	777435	779435	0.634500	0.365500	662	309	422	607	0	0	2000
000000F	777438	779438	0.634000	0.366000	661	310	422	607	0	0	2000
000000F	777458	779458	0.634000	0.366000	662	309	423	606	0	0	2000
000000F	777459	779459	0.634500	0.365500	663	308	423	606	0	0	2000
000000F	777463	779463	0.634000	0.366000	662	308	424	606	0	0	2000
000000F	777466	779466	0.634000	0.366000	661	308	424	607	0	0	2000
000000F	777468	779468	0.634500	0.365500	662	308	423	607	0	0	2000
000000F	777469	779469	0.634500	0.365500	662	308	423	607	0	0	2000
000000F	777471	779471	0.634500	0.365500	662	309	422	607	0	0	2000
000000F	777475	779475	0.635000	0.365000	663	309	421	607	0	0	2000
000000F	777489	779489	0.636500	0.363500	668	308	419	605	0	0	2000
000000F	777491	779491	0.636500	0.363500	667	308	419	606	0	0	2000
000000F	777744	779744	0.645500	0.354500	668	314	395	623	0	0	2000
000000F	777748	779748	0.645500	0.354500	669	314	395	622	0	0	2000
000000F	777753	779753	0.646000	0.354000	668	315	393	624	0	0	2000
000000F	777755	779755	0.646000	0.354000	668	315	393	624	0	0	2000
000000F	777801	779801	0.647000	0.353000	669	321	385	625	0	0	2000
000000F	777814	779814	0.648000	0.352000	668	320	384	628	0	0	2000
000000F	777823	779823	0.649500	0.350500	668	318	383	631	0	0	2000
000000F	777843	779843	0.651000	0.349000	669	317	381	633	0	0	2000
000000F	777862	779862	0.652000	0.348000	673	320	376	631	0	0	2000
000000F	777866	779866	0.652500	0.347500	673	319	376	632	0	0	2000
000000F	777894	779894	0.654000	0.346000	672	319	373	636	0	0	2000
000000F	777924	779924	0.655500	0.344500	670	322	367	641	0	0	2000
000000F	777925	779925	0.655500	0.344500	670	322	367	641	0	0	2000
000000F	777926	779926	0.655500	0.344500	670	323	366	641	0	0	2000
000000F	777994	779994	0.658000	0.342000	670	327	357	646	0	0	2000
000000F	778001	780001	0.659000	0.341000	670	327	355	648	0	0	2000
000000F	778033	780033	0.662500	0.337500	673	326	349	652	0	0	2000
000000F	778037	780037	0.662500	0.337500	672	325	350	653	0	0	2000
000000F	778046	780046	0.663000	0.337000	676	325	349	650	0	0	2000
000000F	778047	780047	0.663000	0.337000	675	325	349	651	0	0	2000
000000F	778080	780080	0.666000	0.334000	673	329	339	659	0	0	2000
000000F	778221	780221	0.668000	0.332000	672	349	315	664	0	0	2000
000000F	778222	780222	0.667500	0.332500	671	350	315	664	0	0	2000
000000F	778231	780231	0.667000	0.333000	669	351	315	665	0	0	2000
000000F	778235	780235	0.667000	0.333000	667	351	315	667	0	0	2000
000000F	778252	780252	0.668000	0.332000	669	348	316	667	0	0	2000
000000F	778257	780257	0.667500	0.332500	669	349	316	666	0	0	2000
000000F	778267	780267	0.667500	0.332500	667	351	314	668	0	0	2000
000000F	778274	780274	0.668000	0.332000	666	351	313	670	0	0	2000
