#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
000000F	326269	328269	0.612000	0.388000	615	350	426	609	0	0	2000
000000F	326320	328320	0.610000	0.390000	605	347	433	615	0	0	2000
000000F	326347	328347	0.608500	0.391500	602	348	435	615	0	0	2000
000000F	327138	329138	0.601500	0.398500	543	396	401	660	0	0	2000
000000F	327376	329376	0.588500	0.411500	513	410	413	664	0	0	2000
000000F	327379	329379	0.588000	0.412000	512	411	413	664	0	0	2000
000000F	327400	329400	0.585000	0.415000	511	413	417	659	0	0	2000
000000F	330907	332907	0.608000	0.392000	490	429	355	726	0	0	2000
000000F	331456	333456	0.590500	0.409500	447	423	396	734	0	0	2000
000000F	332904	334904	0.534500	0.465500	537	402	529	532	0	0	2000
000000F	332917	334917	0.534000	0.466000	540	402	530	528	0	0	2000
000000F	333102	335102	0.519500	0.480500	535	411	550	504	0	0	2000
000000F	337340	339340	0.566500	0.433500	533	394	473	600	0	0	2000
000000F	337344	339344	0.567000	0.433000	532	394	472	602	0	0	2000
000000F	338408	340408	0.574500	0.425500	566	421	430	583	0	0	2000
000000F	338419	340419	0.574500	0.425500	565	417	434	584	0	0	2000
000000F	338422	340422	0.575000	0.425000	565	415	435	585	0	0	2000
000000F	338495	340495	0.566000	0.434000	543	427	441	589	0	0	2000
000000F	338502	340502	0.566500	0.433500	540	425	442	593	0	0	2000
000000F	338514	340514	0.565000	0.435000	539	429	441	591	0	0	2000
000000F	338516	340516	0.564500	0.435500	538	429	442	591	0	0	2000
000000F	347845	349845	0.522000	0.478000	598	471	485	446	0	0	2000
000000F	348396	350396	0.560000	0.440000	641	436	444	479	0	0	2000
000000F	368875	370875	0.546500	0.453500	580	348	559	513	0	0	2000
000000F	368878	370878	0.546000	0.454000	581	350	558	511	0	0	2000
000000F	376497	378497	0.606000	0.394000	582	374	414	630	0	0	2000
000000F	379832	381832	0.568000	0.432000	459	391	473	677	0	0	2000
000000F	380513	382513	0.560500	0.439500	510	483	396	611	0	0	2000
000000F	380536	382536	0.559500	0.440500	509	489	392	610	0	0	2000
000000F	380728	382728	0.546000	0.454000	526	511	397	566	0	0	2000
000000F	380735	382735	0.545500	0.454500	525	512	397	566	0	0	2000
000000F	380780	382780	0.541000	0.459000	524	518	400	558	0	0	2000
000000F	386386	388386	0.575500	0.424500	578	473	376	573	0	0	2000
000000F	388051	390051	0.514000	0.486000	459	508	464	569	0	0	2000
000000F	400285	402285	0.491000	0.509000	424	595	423	558	0	0	2000
000000F	400286	402286	0.491500	0.508500	424	594	423	559	0	0	2000
000000F	401856	403856	0.545500	0.454500	498	481	428	593	0	0	2000
000000F	403777	405777	0.562500	0.437500	539	468	407	586	0	0	2000
000000F	405220	407220	0.473500	0.526500	443	503	550	504	0	0	2000
000000F	405651	407651	0.487000	0.513000	503	470	556	471	0	0	2000
000000F	406315	408315	0.501500	0.498500	530	461	536	473	0	0	2000
000000F	412669	414669	0.627000	0.373000	619	374	372	635	0	0	2000
000000F	412694	414694	0.625000	0.375000	618	382	368	632	0	0	2000
000000F	414435	416435	0.538500	0.461500	540	476	447	537	0	0	2000
000000F	421378	423378	0.575000	0.425000	632	341	509	518	0	0	2000
000000F	421589	423589	0.584000	0.416000	623	350	482	545	0	0	2000
000000F	421599	423599	0.584500	0.415500	621	351	480	548	0	0	2000
000000F	421613	423613	0.585000	0.415000	620	352	478	550	0	0	2000
000000F	436977	438977	0.542500	0.457500	569	499	416	516	0	0	2000
000000F	436979	438979	0.542500	0.457500	569	499	416	516	0	0	2000
000000F	437035	439035	0.539500	0.460500	567	496	425	512	0	0	2000
000000F	449637	451637	0.496500	0.503500	532	475	532	461	0	0	2000
000000F	451669	453669	0.435500	0.564500	385	541	588	486	0	0	2000
000000F	451686	453686	0.436000	0.564000	385	535	593	487	0	0	2000
000000F	462148	464148	0.559000	0.441000	566	386	496	552	0	0	2000
000000F	462295	464295	0.558500	0.441500	588	380	503	529	0	0	2000
000000F	462351	464351	0.558000	0.442000	587	385	499	529	0	0	2000
000000F	464029	466029	0.584500	0.415500	616	398	433	553	0	0	2000
000000F	466094	468094	0.602500	0.397500	588	447	348	617	0	0	2000
000000F	486346	488346	0.583000	0.417000	615	410	424	551	0	0	2000
000000F	486370	488370	0.582500	0.417500	612	411	424	553	0	0	2000
000000F	486376	488376	0.581500	0.418500	612	412	425	551	0	0	2000
000000F	486395	488395	0.579500	0.420500	609	410	431	550	0	0	2000
000000F	486417	488417	0.578000	0.422000	606	410	434	550	0	0	2000
000000F	486421	488421	0.577500	0.422500	604	409	436	551	0	0	2000
000000F	486423	488423	0.577500	0.422500	604	409	436	551	0	0	2000
000000F	486437	488437	0.575000	0.425000	601	411	439	549	0	0	2000
000000F	488045	490045	0.565000	0.435000	568	411	459	562	0	0	2000
000000F	488046	490046	0.565000	0.435000	569	411	459	561	0	0	2000
000000F	493292	495292	0.621500	0.378500	596	342	415	647	0	0	2000
000000F	506767	508767	0.556500	0.443500	584	474	413	529	0	0	2000
000000F	510114	512114	0.493500	0.506500	529	463	550	458	0	0	2000
000000F	510734	512734	0.504000	0.496000	549	406	586	459	0	0	2000
000000F	510749	512749	0.507500	0.492500	550	405	580	465	0	0	2000
000000F	510759	512759	0.509000	0.491000	551	404	578	467	0	0	2000
000000F	510761	512761	0.509000	0.491000	551	404	578	467	0	0	2000
000000F	510774	512774	0.509000	0.491000	552	406	576	466	0	0	2000
000000F	510793	512793	0.510000	0.490000	549	404	576	471	0	0	2000
000000F	510808	512808	0.509500	0.490500	548	407	574	471	0	0	2000
000000F	515824	517824	0.587500	0.412500	587	444	381	588	0	0	2000
000000F	518047	520047	0.651500	0.348500	648	341	356	655	0	0	2000
000000F	518058	520058	0.649500	0.350500	644	344	357	655	0	0	2000
000000F	518079	520079	0.648500	0.351500	637	341	362	660	0	0	2000
000000F	518114	520114	0.646000	0.354000	638	340	368	654	0	0	2000
000000F	518116	520116	0.646500	0.353500	638	338	369	655	0	0	2000
000000F	518118	520118	0.646500	0.353500	637	338	369	656	0	0	2000
000000F	518128	520128	0.647000	0.353000	637	338	368	657	0	0	2000
000000F	518129	520129	0.647500	0.352500	638	338	367	657	0	0	2000
000000F	518275	520275	0.648000	0.352000	632	342	362	664	0	0	2000
000000F	521739	523739	0.588000	0.412000	570	433	391	606	0	0	2000
000000F	526699	528699	0.452000	0.548000	426	618	478	478	0	0	2000
000000F	534248	536248	0.507000	0.493000	483	522	464	531	0	0	2000
000000F	541439	543439	0.560500	0.439500	552	488	391	569	0	0	2000
000000F	541441	543441	0.560500	0.439500	551	489	390	570	0	0	2000
000000F	549403	551403	0.594000	0.406000	614	373	439	574	0	0	2000
000000F	565000	567000	0.538500	0.461500	544	457	466	533	0	0	2000
000000F	565013	567013	0.537500	0.462500	545	457	468	530	0	0	2000
000000F	571849	573849	0.571000	0.429000	593	425	433	549	0	0	2000
000000F	598720	600720	0.598000	0.402000	589	533	271	607	0	0	2000
000000F	598722	600722	0.598000	0.402000	589	534	270	607	0	0	2000
000000F	609408	611408	0.555000	0.445000	543	454	436	567	0	0	2000
000000F	611744	613744	0.566000	0.434000	622	364	504	510	0	0	2000
000000F	611745	613745	0.566000	0.434000	621	364	504	511	0	0	2000
000000F	611908	613908	0.559500	0.440500	611	373	508	508	0	0	2000
000000F	636449	638449	0.610000	0.390000	641	352	428	579	0	0	2000
000000F	640914	642914	0.556000	0.444000	606	539	349	506	0	0	2000
000000F	655844	657844	0.548000	0.452000	550	527	377	546	0	0	2000
000000F	655846	657846	0.548000	0.452000	550	527	377	546	0	0	2000
000000F	656365	658365	0.556000	0.444000	562	533	355	550	0	0	2000
000000F	662714	664714	0.611000	0.389000	586	397	381	636	0	0	2000
000000F	662719	664719	0.610000	0.390000	584	399	381	636	0	0	2000
000000F	662723	664723	0.609000	0.391000	581	399	383	637	0	0	2000
000000F	662728	664728	0.609000	0.391000	582	401	381	636	0	0	2000
000000F	662759	664759	0.610000	0.390000	581	398	382	639	0	0	2000
000000F	662762	664762	0.610500	0.389500	581	396	383	640	0	0	2000
000000F	662801	664801	0.611500	0.388500	590	392	385	633	0	0	2000
000000F	662822	664822	0.611500	0.388500	587	385	392	636	0	0	2000
000000F	662843	664843	0.612000	0.388000	590	386	390	634	0	0	2000
000000F	662855	664855	0.611000	0.389000	591	389	389	631	0	0	2000
000000F	664091	666091	0.589000	0.411000	555	458	364	623	0	0	2000
000000F	665641	667641	0.579500	0.420500	559	427	414	600	0	0	2000
000000F	665648	667648	0.578500	0.421500	557	429	414	600	0	0	2000
000000F	665649	667649	0.578500	0.421500	557	429	414	600	0	0	2000
000000F	665655	667655	0.579000	0.421000	558	429	413	600	0	0	2000
000000F	665663	667663	0.578500	0.421500	561	430	413	596	0	0	2000
000000F	665669	667669	0.579000	0.421000	564	430	412	594	0	0	2000
000000F	666296	668296	0.593500	0.406500	597	394	419	590	0	0	2000
000000F	666554	668554	0.594500	0.405500	596	378	433	593	0	0	2000
000000F	666563	668563	0.595000	0.405000	595	379	431	595	0	0	2000
000000F	684180	686180	0.496500	0.503500	427	587	420	566	0	0	2000
000000F	684272	686272	0.499000	0.501000	432	585	417	566	0	0	2000
000000F	684303	686303	0.498000	0.502000	431	588	416	565	0	0	2000
000000F	708928	710928	0.587000	0.413000	588	396	430	586	0	0	2000
000000F	708932	710932	0.588000	0.412000	588	395	429	588	0	0	2000
000000F	708940	710940	0.588500	0.411500	588	395	428	589	0	0	2000
000000F	708948	710948	0.588500	0.411500	588	396	427	589	0	0	2000
000000F	708952	710952	0.588500	0.411500	587	395	428	590	0	0	2000
000000F	708955	710955	0.589000	0.411000	587	395	427	591	0	0	2000
000000F	708961	710961	0.588500	0.411500	586	396	427	591	0	0	2000
000000F	711431	713431	0.625000	0.375000	583	483	267	667	0	0	2000
000000F	711868	713868	0.616000	0.384000	583	482	286	649	0	0	2000
000000F	718182	720182	0.529000	0.471000	490	456	486	568	0	0	2000
000000F	720947	722947	0.565500	0.434500	568	463	406	563	0	0	2000
000000F	745585	747585	0.479000	0.521000	437	560	482	521	0	0	2000
000000F	749765	751765	0.498000	0.502000	458	527	477	538	0	0	2000
000000F	750519	752519	0.532000	0.468000	540	456	480	524	0	0	2000
000000F	750531	752531	0.534000	0.466000	545	457	475	523	0	0	2000
000000F	754847	756847	0.513500	0.486500	567	440	533	460	0	0	2000
000000F	754848	756848	0.514000	0.486000	567	439	533	461	0	0	2000
000000F	754849	756849	0.514000	0.486000	567	439	533	461	0	0	2000
000000F	761814	763814	0.479000	0.521000	453	565	477	505	0	0	2000
000000F	763492	765492	0.502000	0.498000	465	554	442	539	0	0	2000
000000F	763891	765891	0.532500	0.467500	441	513	422	624	0	0	2000
000000F	764151	766151	0.539000	0.461000	448	482	440	630	0	0	2000
000000F	764664	766664	0.558500	0.441500	493	406	477	624	0	0	2000
000000F	764673	766673	0.558500	0.441500	492	408	475	625	0	0	2000
000000F	764676	766676	0.558000	0.442000	491	407	477	625	0	0	2000
000000F	775000	777000	0.561000	0.439000	543	510	368	579	0	0	2000
000000F	775006	777006	0.561000	0.439000	543	511	367	579	0	0	2000
000000F	775007	777007	0.561000	0.439000	543	511	367	579	0	0	2000
000000F	775009	777009	0.561500	0.438500	544	511	366	579	0	0	2000
000000F	775015	777015	0.562000	0.438000	546	511	365	578	0	0	2000
000000F	775017	777017	0.562000	0.438000	545	512	364	579	0	0	2000
000000F	775027	777027	0.563500	0.436500	549	512	361	578	0	0	2000
000000F	775030	777030	0.563500	0.436500	549	513	360	578	0	0	2000
000000F	775036	777036	0.564000	0.436000	547	513	359	581	0	0	2000
000000F	775039	777039	0.564000	0.436000	546	513	359	582	0	0	2000
000000F	775042	777042	0.562500	0.437500	543	513	362	582	0	0	2000
000000F	781427	783427	0.501500	0.498500	498	520	477	505	0	0	2000
000000F	782950	784950	0.554000	0.446000	535	359	533	573	0	0	2000
000000F	783199	785199	0.545500	0.454500	521	383	526	570	0	0	2000
000000F	783200	785200	0.545500	0.454500	521	382	527	570	0	0	2000
000000F	783337	785337	0.547500	0.452500	523	389	516	572	0	0	2000
000000F	783522	785522	0.553500	0.446500	558	375	518	549	0	0	2000
000000F	784718	786718	0.489000	0.511000	571	566	456	407	0	0	2000
000000F	786845	788845	0.395500	0.604500	396	820	389	395	0	0	2000
000000F	786860	788860	0.389000	0.611000	388	820	402	390	0	0	2000
000000F	787064	789064	0.408500	0.591500	371	772	411	446	0	0	2000
000000F	787481	789481	0.458000	0.542000	379	654	430	537	0	0	2000
000000F	787862	789862	0.502000	0.498000	396	548	448	608	0	0	2000
000000F	787991	789991	0.512000	0.488000	403	520	456	621	0	0	2000
000000F	789731	791731	0.610000	0.390000	613	357	423	607	0	0	2000
000000F	789774	791774	0.605000	0.395000	614	356	434	596	0	0	2000
000000F	792019	794019	0.516000	0.484000	534	468	500	498	0	0	2000
000000F	811940	813940	0.605000	0.395000	626	408	382	584	0	0	2000
000000F	812791	814791	0.580500	0.419500	586	370	469	575	0	0	2000
000000F	812798	814798	0.580000	0.420000	585	370	470	575	0	0	2000
000000F	815220	817220	0.580500	0.419500	581	329	510	580	0	0	2000
000000F	816987	818987	0.542500	0.457500	536	464	451	549	0	0	2000
000000F	816988	818988	0.542500	0.457500	537	464	451	548	0	0	2000
000000F	819706	821706	0.578000	0.422000	549	439	405	607	0	0	2000
000000F	819716	821716	0.578000	0.422000	550	441	403	606	0	0	2000
000000F	820371	822371	0.563000	0.437000	584	419	455	542	0	0	2000
000000F	820375	822375	0.562500	0.437500	585	419	456	540	0	0	2000
000000F	823463	825463	0.545000	0.455000	552	456	454	538	0	0	2000
000000F	827149	829149	0.475000	0.525000	465	573	477	485	0	0	2000
000000F	833313	835313	0.580500	0.419500	582	427	412	579	0	0	2000
000000F	835990	837990	0.506000	0.494000	541	555	433	471	0	0	2000
000000F	839976	841976	0.535500	0.464500	531	501	428	540	0	0	2000
000000F	846537	848537	0.590000	0.410000	533	421	399	647	0	0	2000
000000F	846750	848750	0.602500	0.397500	542	412	383	663	0	0	2000
000000F	847961	849961	0.601000	0.399000	582	364	434	620	0	0	2000
000000F	847997	849997	0.601000	0.399000	579	365	433	623	0	0	2000
000000F	848131	850131	0.597500	0.402500	580	390	415	615	0	0	2000
000000F	848132	850132	0.597000	0.403000	580	390	416	614	0	0	2000
000000F	848535	850535	0.602000	0.398000	592	413	383	612	0	0	2000
000000F	849027	851027	0.606000	0.394000	596	437	351	616	0	0	2000
000000F	851860	853860	0.553000	0.447000	513	521	373	593	0	0	2000
000000F	858046	860046	0.582000	0.418000	515	354	482	649	0	0	2000
000000F	858071	860071	0.582000	0.418000	516	348	488	648	0	0	2000
000000F	858083	860083	0.583000	0.417000	520	343	491	646	0	0	2000
000000F	877271	879271	0.534500	0.465500	566	533	398	503	0	0	2000
000000F	880260	882260	0.499000	0.501000	515	578	424	483	0	0	2000
000000F	889991	891991	0.618000	0.382000	623	413	351	613	0	0	2000
000000F	889992	891992	0.618500	0.381500	623	413	350	614	0	0	2000
000000F	889998	891998	0.619000	0.381000	624	411	351	614	0	0	2000
000000F	899495	901495	0.556500	0.443500	544	479	408	569	0	0	2000
000000F	899999	901999	0.510500	0.489500	547	558	421	474	0	0	2000
000000F	900141	902141	0.510500	0.489500	563	561	418	458	0	0	2000
000000F	903255	905255	0.527500	0.472500	516	580	365	539	0	0	2000
000000F	906338	908338	0.544000	0.456000	473	500	412	615	0	0	2000
000000F	920214	922214	0.595000	0.405000	578	393	417	612	0	0	2000
000000F	924035	926035	0.626500	0.373500	555	321	426	698	0	0	2000
000000F	930182	932182	0.553000	0.447000	509	377	517	597	0	0	2000
000000F	937084	939084	0.593000	0.407000	614	355	459	572	0	0	2000
000000F	942319	944319	0.476000	0.524000	530	599	449	422	0	0	2000
000000F	945277	947277	0.468500	0.531500	455	514	549	482	0	0	2000
000000F	945751	947751	0.480000	0.520000	499	571	469	461	0	0	2000
000000F	945757	947757	0.481500	0.518500	502	569	468	461	0	0	2000
000000F	950480	952480	0.485000	0.515000	535	581	449	435	0	0	2000
000000F	950484	952484	0.485000	0.515000	533	580	450	437	0	0	2000
000000F	950494	952494	0.487000	0.513000	535	579	447	439	0	0	2000
000000F	950521	952521	0.488500	0.511500	536	574	449	441	0	0	2000
000000F	950565	952565	0.487000	0.513000	534	581	445	440	0	0	2000
000000F	950567	952567	0.488000	0.512000	535	581	443	441	0	0	2000
000000F	950581	952581	0.487500	0.512500	534	580	445	441	0	0	2000
000000F	950591	952591	0.488000	0.512000	539	581	443	437	0	0	2000
000000F	950594	952594	0.488000	0.512000	539	582	442	437	0	0	2000
000000F	950597	952597	0.488500	0.511500	538	581	442	439	0	0	2000
000000F	954056	956056	0.530500	0.469500	521	508	431	540	0	0	2000
000000F	954064	956064	0.532000	0.468000	523	505	431	541	0	0	2000
000000F	954066	956066	0.532500	0.467500	523	506	429	542	0	0	2000
000000F	956273	958273	0.436500	0.563500	435	465	662	438	0	0	2000
000000F	956667	958667	0.444000	0.556000	455	464	648	433	0	0	2000
000000F	959190	961190	0.547500	0.452500	554	472	433	541	0	0	2000
000000F	960101	962101	0.569000	0.431000	579	429	433	559	0	0	2000
000000F	960102	962102	0.569500	0.430500	579	429	432	560	0	0	2000
000000F	965290	967290	0.471500	0.528500	391	552	505	552	0	0	2000
000000F	965291	967291	0.471000	0.529000	391	553	505	551	0	0	2000
000000F	965311	967311	0.471500	0.528500	395	551	506	548	0	0	2000
000000F	965320	967320	0.470500	0.529500	396	552	507	545	0	0	2000
000000F	978765	980765	0.515000	0.485000	468	459	511	562	0	0	2000
000000F	986048	988048	0.568500	0.431500	547	424	439	590	0	0	2000
000000F	1010076	1012076	0.508000	0.492000	563	364	620	453	0	0	2000
000000F	1010079	1012079	0.507000	0.493000	563	365	621	451	0	0	2000
000000F	1010082	1012082	0.506500	0.493500	563	366	621	450	0	0	2000
000000F	1016901	1018901	0.562000	0.438000	549	495	381	575	0	0	2000
000000F	1016911	1018911	0.563500	0.436500	550	493	380	577	0	0	2000
000000F	1016912	1018912	0.563000	0.437000	549	493	381	577	0	0	2000
000000F	1016935	1018935	0.564000	0.436000	553	491	381	575	0	0	2000
000000F	1020148	1022148	0.540000	0.460000	563	499	421	517	0	0	2000
000000F	1030088	1032088	0.556000	0.444000	570	438	450	542	0	0	2000
000000F	1043943	1045943	0.484000	0.516000	500	518	514	468	0	0	2000
000000F	1044162	1046162	0.480500	0.519500	505	515	524	456	0	0	2000
000000F	1044163	1046163	0.480000	0.520000	505	516	524	455	0	0	2000
000000F	1044185	1046185	0.480000	0.520000	504	519	521	456	0	0	2000
000000F	1044595	1046595	0.504500	0.495500	522	500	491	487	0	0	2000
000000F	1044908	1046908	0.528000	0.472000	521	473	471	535	0	0	2000
000000F	1052571	1054571	0.505500	0.494500	464	583	406	547	0	0	2000
000000F	1053580	1055580	0.510500	0.489500	536	595	384	485	0	0	2000
000000F	1053599	1055599	0.508500	0.491500	530	598	385	487	0	0	2000
000000F	1053600	1055600	0.508000	0.492000	529	599	385	487	0	0	2000
000000F	1054337	1056337	0.496500	0.503500	500	567	440	493	0	0	2000
000000F	1054339	1056339	0.496500	0.503500	500	567	440	493	0	0	2000
000000F	1056858	1058858	0.517000	0.483000	547	443	523	487	0	0	2000
000000F	1060919	1062919	0.579000	0.421000	570	409	433	588	0	0	2000
000000F	1060930	1062930	0.579500	0.420500	574	407	434	585	0	0	2000
000000F	1061012	1063012	0.581500	0.418500	563	413	424	600	0	0	2000
000000F	1063804	1065804	0.489500	0.510500	496	583	438	483	0	0	2000
000000F	1067615	1069615	0.542500	0.457500	456	450	465	629	0	0	2000
000000F	1071184	1073184	0.496000	0.504000	423	615	393	569	0	0	2000
000000F	1071198	1073198	0.498500	0.501500	429	611	392	568	0	0	2000
000000F	1087726	1089726	0.625000	0.375000	676	378	372	574	0	0	2000
000000F	1088269	1090269	0.611000	0.389000	639	378	400	583	0	0	2000
000000F	1105842	1107842	0.566000	0.434000	605	452	416	527	0	0	2000
000000F	1105855	1107855	0.566500	0.433500	607	455	412	526	0	0	2000
000000F	1115504	1117504	0.530000	0.470000	584	431	509	476	0	0	2000
000000F	1122195	1124195	0.500000	0.500000	479	489	511	521	0	0	2000
000000F	1128227	1130227	0.597000	0.403000	488	382	424	706	0	0	2000
000000F	1128233	1130233	0.595500	0.404500	486	383	426	705	0	0	2000
000000F	1128235	1130235	0.595500	0.404500	486	383	426	705	0	0	2000
000000F	1138943	1140943	0.500500	0.499500	468	562	437	533	0	0	2000
000000F	1138945	1140945	0.500500	0.499500	468	562	437	533	0	0	2000
000000F	1154627	1156627	0.515500	0.484500	507	465	504	524	0	0	2000
000000F	1154639	1156639	0.515500	0.484500	510	465	504	521	0	0	2000
000000F	1154666	1156666	0.519500	0.480500	514	466	495	525	0	0	2000
000000F	1154677	1156677	0.519500	0.480500	512	468	493	527	0	0	2000
