#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
000000F	251563	253563	0.573000	0.427000	589	396	458	557	0	0	2000
000000F	251564	253564	0.572500	0.427500	589	396	459	556	0	0	2000
000000F	251565	253565	0.572000	0.428000	589	397	459	555	0	0	2000
000000F	251568	253568	0.571000	0.429000	587	398	460	555	0	0	2000
000000F	252055	254055	0.531000	0.469000	556	455	483	506	0	0	2000
000000F	252093	254093	0.528500	0.471500	554	457	486	503	0	0	2000
000000F	252756	254756	0.468500	0.531500	506	523	540	431	0	0	2000
000000F	253157	255157	0.422500	0.577500	460	572	583	385	0	0	2000
000000F	253160	255160	0.421500	0.578500	459	572	585	384	0	0	2000
000000F	253163	255163	0.422000	0.578000	461	572	584	383	0	0	2000
000000F	253589	255589	0.410000	0.590000	403	552	628	417	0	0	2000
000000F	253612	255612	0.406500	0.593500	399	553	634	414	0	0	2000
000000F	253618	255618	0.405000	0.595000	397	553	637	413	0	0	2000
000000F	254304	256304	0.419000	0.581000	381	522	640	457	0	0	2000
000000F	255361	257361	0.493500	0.506500	528	469	544	459	0	0	2000
000000F	255792	257792	0.524500	0.475500	583	451	500	466	0	0	2000
000000F	255806	257806	0.524500	0.475500	583	450	501	466	0	0	2000
000000F	255910	257910	0.540000	0.460000	584	437	483	496	0	0	2000
000000F	256348	258348	0.535000	0.465000	604	466	464	466	0	0	2000
000000F	256350	258350	0.535000	0.465000	603	466	464	467	0	0	2000
000000F	256842	258842	0.508000	0.492000	535	553	431	481	0	0	2000
000000F	256843	258843	0.508000	0.492000	534	553	431	482	0	0	2000
000000F	256859	258859	0.508500	0.491500	533	551	432	484	0	0	2000
000000F	256860	258860	0.508500	0.491500	534	551	432	483	0	0	2000
000000F	259629	261629	0.507000	0.493000	382	516	470	632	0	0	2000
000000F	260651	262651	0.533000	0.467000	459	576	358	607	0	0	2000
000000F	262066	264066	0.471500	0.528500	465	616	441	478	0	0	2000
000000F	262074	264074	0.471500	0.528500	464	615	442	479	0	0	2000
000000F	263310	265310	0.397500	0.602500	388	642	563	407	0	0	2000
000000F	264690	266690	0.490500	0.509500	415	548	471	566	0	0	2000
000000F	265242	267242	0.576000	0.424000	502	442	406	650	0	0	2000
000000F	266490	268490	0.592000	0.408000	575	396	420	609	0	0	2000
000000F	271877	273877	0.549500	0.450500	513	462	439	586	0	0	2000
000000F	272120	274120	0.545000	0.455000	503	491	419	587	0	0	2000
000000F	272234	274234	0.531000	0.469000	482	520	418	580	0	0	2000
000000F	272235	274235	0.530500	0.469500	481	520	419	580	0	0	2000
000000F	272284	274284	0.528500	0.471500	485	524	419	572	0	0	2000
000000F	272980	274980	0.511000	0.489000	461	601	377	561	0	0	2000
000000F	273124	275124	0.510000	0.490000	458	600	380	562	0	0	2000
000000F	273127	275127	0.510500	0.489500	460	599	380	561	0	0	2000
000000F	273139	275139	0.511500	0.488500	462	599	378	561	0	0	2000
000000F	273144	275144	0.512500	0.487500	464	597	378	561	0	0	2000
000000F	273621	275621	0.507000	0.493000	443	592	394	571	0	0	2000
000000F	277586	279586	0.580500	0.419500	499	460	379	662	0	0	2000
000000F	278839	280839	0.527000	0.473000	476	527	419	578	0	0	2000
000000F	279129	281129	0.518500	0.481500	455	513	450	582	0	0	2000
000000F	279864	281864	0.516500	0.483500	443	506	461	590	0	0	2000
000000F	280172	282172	0.515500	0.484500	451	518	451	580	0	0	2000
000000F	295048	297048	0.561500	0.438500	577	328	549	546	0	0	2000
000000F	301317	303317	0.551000	0.449000	551	489	409	551	0	0	2000
000000F	305983	307983	0.565500	0.434500	576	418	451	555	0	0	2000
000000F	305996	307996	0.565500	0.434500	574	415	454	557	0	0	2000
000000F	308597	310597	0.577000	0.423000	523	446	400	631	0	0	2000
000000F	308926	310926	0.551000	0.449000	513	473	425	589	0	0	2000
000000F	311073	313073	0.483000	0.517000	548	611	423	418	0	0	2000
000000F	311074	313074	0.483500	0.516500	548	611	422	419	0	0	2000
000000F	311079	313079	0.483000	0.517000	546	611	423	420	0	0	2000
000000F	311080	313080	0.483500	0.516500	546	611	422	421	0	0	2000
000000F	319418	321418	0.583500	0.416500	514	416	417	653	0	0	2000
000000F	322086	324086	0.603500	0.396500	522	437	356	685	0	0	2000
000000F	323146	325146	0.613500	0.386500	487	419	354	740	0	0	2000
000000F	324324	326324	0.536500	0.463500	459	441	486	614	0	0	2000
000000F	325307	327307	0.532000	0.468000	568	397	539	496	0	0	2000
000000F	330759	332759	0.610500	0.389500	492	428	351	729	0	0	2000
000000F	332896	334896	0.533500	0.466500	535	404	529	532	0	0	2000
000000F	332898	334898	0.534000	0.466000	535	403	529	533	0	0	2000
000000F	347780	349780	0.529500	0.470500	589	466	475	470	0	0	2000
000000F	347782	349782	0.529000	0.471000	589	466	476	469	0	0	2000
000000F	347783	349783	0.529500	0.470500	590	465	476	469	0	0	2000
000000F	347784	349784	0.529000	0.471000	590	465	477	468	0	0	2000
000000F	347792	349792	0.527500	0.472500	592	465	480	463	0	0	2000
000000F	347795	349795	0.528500	0.471500	592	463	480	465	0	0	2000
000000F	347843	349843	0.521500	0.478500	598	472	485	445	0	0	2000
000000F	347844	349844	0.521500	0.478500	598	472	485	445	0	0	2000
000000F	347853	349853	0.520500	0.479500	597	474	485	444	0	0	2000
000000F	347854	349854	0.520500	0.479500	597	473	486	444	0	0	2000
000000F	347855	349855	0.521000	0.479000	597	472	486	445	0	0	2000
000000F	347856	349856	0.520500	0.479500	597	473	486	444	0	0	2000
000000F	347857	349857	0.520500	0.479500	597	473	486	444	0	0	2000
000000F	347858	349858	0.521000	0.479000	597	472	486	445	0	0	2000
000000F	347859	349859	0.521000	0.479000	598	472	486	444	0	0	2000
000000F	347860	349860	0.521000	0.479000	598	472	486	444	0	0	2000
000000F	347870	349870	0.520500	0.479500	595	474	485	446	0	0	2000
000000F	351154	353154	0.551000	0.449000	546	443	455	556	0	0	2000
000000F	358780	360780	0.520500	0.479500	589	481	478	452	0	0	2000
000000F	360342	362342	0.504500	0.495500	572	428	563	437	0	0	2000
000000F	360806	362806	0.504500	0.495500	565	419	572	444	0	0	2000
000000F	381381	383381	0.503500	0.496500	560	577	416	447	0	0	2000
000000F	382411	384411	0.458500	0.541500	523	641	442	394	0	0	2000
000000F	382415	384415	0.458500	0.541500	523	641	442	394	0	0	2000
000000F	386385	388385	0.576000	0.424000	579	472	376	573	0	0	2000
000000F	386386	388386	0.575500	0.424500	578	473	376	573	0	0	2000
000000F	388066	390066	0.516500	0.483500	465	506	461	568	0	0	2000
000000F	388070	390070	0.516000	0.484000	465	506	462	567	0	0	2000
000000F	388082	390082	0.515500	0.484500	462	503	466	569	0	0	2000
000000F	388083	390083	0.516000	0.484000	462	502	466	570	0	0	2000
000000F	388239	390239	0.519000	0.481000	477	492	470	561	0	0	2000
000000F	396184	398184	0.508000	0.492000	529	364	620	487	0	0	2000
000000F	405702	407702	0.486000	0.514000	512	474	554	460	0	0	2000
000000F	436960	438960	0.544500	0.455500	575	496	415	514	0	0	2000
000000F	436965	438965	0.544000	0.456000	575	496	416	513	0	0	2000
000000F	436967	438967	0.544000	0.456000	575	496	416	513	0	0	2000
000000F	436968	438968	0.543500	0.456500	574	496	417	513	0	0	2000
000000F	436971	438971	0.543000	0.457000	573	496	418	513	0	0	2000
000000F	436977	438977	0.542500	0.457500	569	499	416	516	0	0	2000
000000F	436979	438979	0.542500	0.457500	569	499	416	516	0	0	2000
000000F	436987	438987	0.541500	0.458500	567	500	417	516	0	0	2000
000000F	437033	439033	0.540500	0.459500	568	495	424	513	0	0	2000
000000F	437035	439035	0.539500	0.460500	567	496	425	512	0	0	2000
000000F	437040	439040	0.539500	0.460500	567	494	427	512	0	0	2000
000000F	437041	439041	0.539000	0.461000	566	495	427	512	0	0	2000
000000F	437172	439172	0.536500	0.463500	566	484	443	507	0	0	2000
000000F	442403	444403	0.511500	0.488500	540	412	565	483	0	0	2000
000000F	442405	444405	0.511500	0.488500	539	412	565	484	0	0	2000
000000F	442424	444424	0.512000	0.488000	540	414	562	484	0	0	2000
000000F	449352	451352	0.511500	0.488500	550	479	498	473	0	0	2000
000000F	449364	451364	0.512000	0.488000	552	476	500	472	0	0	2000
000000F	449619	451619	0.499000	0.501000	537	468	534	461	0	0	2000
000000F	449633	451633	0.498000	0.502000	533	473	531	463	0	0	2000
000000F	449636	451636	0.497000	0.503000	533	474	532	461	0	0	2000
000000F	449689	451689	0.488500	0.511500	526	486	537	451	0	0	2000
000000F	449696	451696	0.487000	0.513000	525	491	535	449	0	0	2000
000000F	449698	451698	0.486500	0.513500	524	492	535	449	0	0	2000
000000F	449702	451702	0.486000	0.514000	523	494	534	449	0	0	2000
000000F	449704	451704	0.485000	0.515000	523	496	534	447	0	0	2000
000000F	449718	451718	0.478000	0.522000	523	507	537	433	0	0	2000
000000F	450393	452393	0.431000	0.569000	458	508	630	404	0	0	2000
000000F	450967	452967	0.389500	0.610500	352	549	672	427	0	0	2000
000000F	451501	453501	0.415000	0.585000	374	561	609	456	0	0	2000
000000F	458429	460429	0.625500	0.374500	627	393	356	624	0	0	2000
000000F	458430	460430	0.625000	0.375000	627	394	356	623	0	0	2000
000000F	458440	460440	0.625500	0.374500	629	394	355	622	0	0	2000
000000F	458442	460442	0.625500	0.374500	629	394	355	622	0	0	2000
000000F	461228	463228	0.548500	0.451500	519	359	544	578	0	0	2000
000000F	461774	463774	0.551000	0.449000	536	375	523	566	0	0	2000
000000F	464014	466014	0.585000	0.415000	616	396	434	554	0	0	2000
000000F	464015	466015	0.584500	0.415500	615	397	434	554	0	0	2000
000000F	464629	466629	0.602000	0.398000	625	420	376	579	0	0	2000
000000F	464642	466642	0.602500	0.397500	629	422	373	576	0	0	2000
000000F	464643	466643	0.602000	0.398000	629	423	373	575	0	0	2000
000000F	464646	466646	0.602500	0.397500	630	424	371	575	0	0	2000
000000F	464661	466661	0.604500	0.395500	634	421	370	575	0	0	2000
000000F	464663	466663	0.604000	0.396000	635	422	370	573	0	0	2000
000000F	474128	476128	0.522500	0.477500	521	512	443	524	0	0	2000
000000F	474761	476761	0.513000	0.487000	483	541	433	543	0	0	2000
000000F	474809	476809	0.511500	0.488500	483	545	432	540	0	0	2000
000000F	480586	482586	0.526000	0.474000	511	531	417	541	0	0	2000
000000F	480757	482757	0.520500	0.479500	524	526	433	517	0	0	2000
000000F	482851	484851	0.590500	0.409500	632	400	419	549	0	0	2000
000000F	482853	484853	0.591500	0.408500	633	399	418	550	0	0	2000
000000F	488031	490031	0.567500	0.432500	570	409	456	565	0	0	2000
000000F	488044	490044	0.565000	0.435000	568	411	459	562	0	0	2000
000000F	488045	490045	0.565000	0.435000	568	411	459	562	0	0	2000
000000F	488046	490046	0.565000	0.435000	569	411	459	561	0	0	2000
000000F	488057	490057	0.564500	0.435500	570	412	459	559	0	0	2000
000000F	489411	491411	0.524500	0.475500	480	545	406	569	0	0	2000
000000F	499615	501615	0.584500	0.415500	558	330	501	611	0	0	2000
000000F	509746	511746	0.476500	0.523500	467	491	556	486	0	0	2000
000000F	509749	511749	0.477500	0.522500	469	491	554	486	0	0	2000
000000F	509753	511753	0.478500	0.521500	471	489	554	486	0	0	2000
000000F	515539	517539	0.607500	0.392500	621	425	360	594	0	0	2000
000000F	515811	517811	0.588500	0.411500	586	441	382	591	0	0	2000
000000F	515812	517812	0.588500	0.411500	587	441	382	590	0	0	2000
000000F	515815	517815	0.589000	0.411000	587	441	381	591	0	0	2000
000000F	515819	517819	0.588500	0.411500	587	443	380	590	0	0	2000
000000F	515820	517820	0.588000	0.412000	587	443	381	589	0	0	2000
000000F	515822	517822	0.588000	0.412000	587	443	381	589	0	0	2000
000000F	515823	517823	0.588000	0.412000	587	443	381	589	0	0	2000
000000F	517200	519200	0.624500	0.375500	595	382	369	654	0	0	2000
000000F	518511	520511	0.644500	0.355500	630	340	371	659	0	0	2000
000000F	520282	522282	0.629000	0.371000	644	383	359	614	0	0	2000
000000F	520289	522289	0.630000	0.370000	646	384	356	614	0	0	2000
000000F	520295	522295	0.629000	0.371000	648	387	355	610	0	0	2000
000000F	521852	523852	0.574500	0.425500	580	458	393	569	0	0	2000
000000F	521858	523858	0.573500	0.426500	582	459	394	565	0	0	2000
000000F	521876	523876	0.570500	0.429500	580	465	394	561	0	0	2000
000000F	521957	523957	0.556000	0.444000	567	497	391	545	0	0	2000
000000F	521968	523968	0.554500	0.445500	567	500	391	542	0	0	2000
000000F	523837	525837	0.367500	0.632500	380	784	481	355	0	0	2000
000000F	523838	525838	0.367500	0.632500	380	784	481	355	0	0	2000
000000F	523841	525841	0.367500	0.632500	379	784	481	356	0	0	2000
000000F	523852	525852	0.366000	0.634000	374	788	480	358	0	0	2000
000000F	525681	527681	0.444500	0.555500	427	626	485	462	0	0	2000
000000F	525690	527690	0.446500	0.553500	428	626	481	465	0	0	2000
000000F	526424	528424	0.450500	0.549500	417	616	483	484	0	0	2000
000000F	526699	528699	0.452000	0.548000	426	618	478	478	0	0	2000
000000F	526710	528710	0.451500	0.548500	426	619	478	477	0	0	2000
000000F	526895	528895	0.442500	0.557500	408	620	495	477	0	0	2000
000000F	527642	529642	0.437000	0.563000	420	606	520	454	0	0	2000
000000F	527656	529656	0.435500	0.564500	422	605	524	449	0	0	2000
000000F	530301	532301	0.495000	0.505000	424	548	462	566	0	0	2000
000000F	540513	542513	0.596000	0.404000	599	417	391	593	0	0	2000
000000F	575187	577187	0.523500	0.476500	546	436	517	501	0	0	2000
000000F	584303	586303	0.526500	0.473500	527	484	463	526	0	0	2000
000000F	609396	611396	0.555500	0.444500	543	452	437	568	0	0	2000
000000F	655831	657831	0.548500	0.451500	549	527	376	548	0	0	2000
000000F	655844	657844	0.548000	0.452000	550	527	377	546	0	0	2000
000000F	655846	657846	0.548000	0.452000	550	527	377	546	0	0	2000
000000F	655848	657848	0.548000	0.452000	550	526	378	546	0	0	2000
000000F	683860	685860	0.490000	0.510000	403	589	431	577	0	0	2000
000000F	683870	685870	0.491000	0.509000	405	588	430	577	0	0	2000
000000F	684185	686185	0.497500	0.502500	427	587	418	568	0	0	2000
000000F	684188	686188	0.497000	0.503000	427	587	419	567	0	0	2000
000000F	684193	686193	0.497000	0.503000	428	587	419	566	0	0	2000
000000F	684305	686305	0.498000	0.502000	430	589	415	566	0	0	2000
000000F	692584	694584	0.635000	0.365000	638	366	364	632	0	0	2000
000000F	697152	699152	0.545500	0.454500	576	463	446	515	0	0	2000
000000F	698753	700753	0.582500	0.417500	572	485	350	593	0	0	2000
000000F	698764	700764	0.582000	0.418000	570	485	351	594	0	0	2000
000000F	698765	700765	0.581500	0.418500	569	485	352	594	0	0	2000
000000F	698769	700769	0.582500	0.417500	569	482	353	596	0	0	2000
000000F	702383	704383	0.526000	0.474000	547	522	426	505	0	0	2000
000000F	705443	707443	0.552000	0.448000	554	513	383	550	0	0	2000
000000F	705453	707453	0.552500	0.447500	555	515	380	550	0	0	2000
000000F	708672	710672	0.590500	0.409500	590	393	426	591	0	0	2000
000000F	717470	719470	0.516000	0.484000	520	513	455	512	0	0	2000
000000F	717472	719472	0.516000	0.484000	519	513	455	513	0	0	2000
000000F	717473	719473	0.515500	0.484500	519	513	456	512	0	0	2000
000000F	717474	719474	0.515500	0.484500	519	513	456	512	0	0	2000
000000F	717475	719475	0.515500	0.484500	519	513	456	512	0	0	2000
000000F	717476	719476	0.515000	0.485000	519	513	457	511	0	0	2000
000000F	717485	719485	0.516500	0.483500	521	509	458	512	0	0	2000
000000F	717490	719490	0.515000	0.485000	520	509	461	510	0	0	2000
000000F	717663	719663	0.517000	0.483000	507	499	467	527	0	0	2000
000000F	717665	719665	0.516000	0.484000	507	499	469	525	0	0	2000
000000F	717666	719666	0.516000	0.484000	507	500	468	525	0	0	2000
000000F	717681	719681	0.514500	0.485500	504	500	471	525	0	0	2000
000000F	717683	719683	0.514500	0.485500	504	501	470	525	0	0	2000
000000F	717685	719685	0.514500	0.485500	505	501	470	524	0	0	2000
000000F	718172	720172	0.530500	0.469500	489	452	487	572	0	0	2000
000000F	718176	720176	0.529500	0.470500	490	453	488	569	0	0	2000
000000F	721630	723630	0.556500	0.443500	574	448	439	539	0	0	2000
000000F	721644	723644	0.556500	0.443500	577	450	437	536	0	0	2000
000000F	723471	725471	0.563000	0.437000	571	487	387	555	0	0	2000
000000F	723476	725476	0.562500	0.437500	572	488	387	553	0	0	2000
000000F	745584	747584	0.479000	0.521000	437	560	482	521	0	0	2000
000000F	746378	748378	0.488500	0.511500	474	533	490	503	0	0	2000
000000F	748346	750346	0.515000	0.485000	581	495	475	449	0	0	2000
000000F	754035	756035	0.515500	0.484500	535	437	532	496	0	0	2000
000000F	756273	758273	0.525000	0.475000	550	426	524	500	0	0	2000
000000F	757070	759070	0.472500	0.527500	482	530	525	463	0	0	2000
000000F	757086	759086	0.469500	0.530500	481	532	529	458	0	0	2000
000000F	758557	760557	0.472000	0.528000	451	562	494	493	0	0	2000
000000F	758877	760877	0.480500	0.519500	469	532	507	492	0	0	2000
000000F	761468	763468	0.474500	0.525500	427	587	464	522	0	0	2000
000000F	761816	763816	0.478500	0.521500	454	566	477	503	0	0	2000
000000F	762595	764595	0.512500	0.487500	493	558	417	532	0	0	2000
000000F	763475	765475	0.501500	0.498500	471	550	447	532	0	0	2000
000000F	763486	765486	0.502000	0.498000	468	554	442	536	0	0	2000
000000F	763487	765487	0.501500	0.498500	467	555	442	536	0	0	2000
000000F	763488	765488	0.501500	0.498500	466	555	442	537	0	0	2000
000000F	763489	765489	0.501500	0.498500	465	555	442	538	0	0	2000
000000F	763490	765490	0.502000	0.498000	465	554	442	539	0	0	2000
000000F	763491	765491	0.501500	0.498500	465	554	443	538	0	0	2000
000000F	763492	765492	0.502000	0.498000	465	554	442	539	0	0	2000
000000F	763494	765494	0.501500	0.498500	463	554	443	540	0	0	2000
000000F	763496	765496	0.501000	0.499000	462	554	444	540	0	0	2000
000000F	763655	765655	0.511500	0.488500	440	532	445	583	0	0	2000
000000F	763668	765668	0.512000	0.488000	438	531	445	586	0	0	2000
000000F	763670	765670	0.512000	0.488000	437	531	445	587	0	0	2000
000000F	763707	765707	0.512000	0.488000	433	534	442	591	0	0	2000
000000F	763875	765875	0.533000	0.467000	440	515	419	626	0	0	2000
000000F	763885	765885	0.533500	0.466500	442	514	419	625	0	0	2000
000000F	763930	765930	0.534500	0.465500	444	506	425	625	0	0	2000
000000F	763934	765934	0.534000	0.466000	443	504	428	625	0	0	2000
000000F	763935	765935	0.533500	0.466500	442	504	429	625	0	0	2000
000000F	764131	766131	0.538000	0.462000	445	483	441	631	0	0	2000
000000F	764334	766334	0.548500	0.451500	468	454	449	629	0	0	2000
000000F	764469	766469	0.548000	0.452000	484	440	464	612	0	0	2000
000000F	764671	766671	0.558500	0.441500	492	408	475	625	0	0	2000
000000F	764672	766672	0.559000	0.441000	493	408	474	625	0	0	2000
000000F	767235	769235	0.620500	0.379500	591	379	380	650	0	0	2000
000000F	767236	769236	0.620500	0.379500	591	379	380	650	0	0	2000
000000F	767245	769245	0.621000	0.379000	588	382	376	654	0	0	2000
000000F	767246	769246	0.621000	0.379000	588	383	375	654	0	0	2000
000000F	767248	769248	0.621000	0.379000	587	383	375	655	0	0	2000
000000F	767344	769344	0.618500	0.381500	587	388	375	650	0	0	2000
000000F	767345	769345	0.618000	0.382000	587	388	376	649	0	0	2000
000000F	767899	769899	0.575500	0.424500	512	439	410	639	0	0	2000
000000F	783288	785288	0.547000	0.453000	518	393	513	576	0	0	2000
000000F	784556	786556	0.502500	0.497500	582	552	443	423	0	0	2000
000000F	784558	786558	0.502500	0.497500	581	552	443	424	0	0	2000
000000F	784566	786566	0.503500	0.496500	582	551	442	425	0	0	2000
000000F	784576	786576	0.502000	0.498000	583	554	442	421	0	0	2000
000000F	784634	786634	0.492500	0.507500	574	567	448	411	0	0	2000
000000F	784641	786641	0.492500	0.507500	576	565	450	409	0	0	2000
000000F	784649	786649	0.492000	0.508000	576	565	451	408	0	0	2000
000000F	784654	786654	0.491500	0.508500	574	564	453	409	0	0	2000
000000F	784684	786684	0.490000	0.510000	574	567	453	406	0	0	2000
000000F	784706	786706	0.489500	0.510500	574	563	458	405	0	0	2000
000000F	784710	786710	0.490500	0.509500	574	563	456	407	0	0	2000
000000F	784719	786719	0.489500	0.510500	572	566	455	407	0	0	2000
000000F	784738	786738	0.488000	0.512000	576	565	459	400	0	0	2000
000000F	785017	787017	0.491000	0.509000	595	557	461	387	0	0	2000
000000F	785022	787022	0.490000	0.510000	594	559	461	386	0	0	2000
000000F	785833	787833	0.409500	0.590500	516	772	409	303	0	0	2000
000000F	786098	788098	0.420500	0.579500	531	754	405	310	0	0	2000
000000F	786246	788246	0.423000	0.577000	536	749	405	310	0	0	2000
000000F	786264	788264	0.422500	0.577500	537	752	403	308	0	0	2000
000000F	786377	788377	0.407500	0.592500	519	775	410	296	0	0	2000
000000F	786705	788705	0.393500	0.606500	429	823	390	358	0	0	2000
000000F	786716	788716	0.393500	0.606500	428	820	393	359	0	0	2000
000000F	786832	788832	0.397000	0.603000	401	816	390	393	0	0	2000
000000F	786842	788842	0.395500	0.604500	397	820	389	394	0	0	2000
000000F	786964	788964	0.398000	0.602000	376	804	400	420	0	0	2000
000000F	787198	789198	0.421000	0.579000	361	726	432	481	0	0	2000
000000F	787491	789491	0.460000	0.540000	382	651	429	538	0	0	2000
000000F	787646	789646	0.480000	0.520000	392	601	439	568	0	0	2000
000000F	787753	789753	0.495000	0.505000	396	575	435	594	0	0	2000
000000F	787766	789766	0.498500	0.501500	398	569	434	599	0	0	2000
000000F	787838	789838	0.500500	0.499500	401	552	447	600	0	0	2000
000000F	787846	789846	0.501500	0.498500	401	551	446	602	0	0	2000
000000F	787847	789847	0.501500	0.498500	400	551	446	603	0	0	2000
000000F	787977	789977	0.511500	0.488500	403	521	456	620	0	0	2000
000000F	789719	791719	0.609500	0.390500	611	358	423	608	0	0	2000
000000F	790001	792001	0.595500	0.404500	601	370	439	590	0	0	2000
000000F	792019	794019	0.516000	0.484000	534	468	500	498	0	0	2000
000000F	795291	797291	0.530000	0.470000	475	532	408	585	0	0	2000
000000F	808265	810265	0.403000	0.597000	371	709	485	435	0	0	2000
000000F	809228	811228	0.455000	0.545000	446	655	435	464	0	0	2000
000000F	816051	818051	0.574000	0.426000	572	389	463	576	0	0	2000
000000F	819701	821701	0.577500	0.422500	549	441	404	606	0	0	2000
000000F	820360	822360	0.563000	0.437000	583	420	454	543	0	0	2000
000000F	822470	824470	0.505000	0.495000	480	468	522	530	0	0	2000
000000F	822478	824478	0.507000	0.493000	481	466	520	533	0	0	2000
000000F	822653	824653	0.515500	0.484500	497	471	498	534	0	0	2000
000000F	822662	824662	0.514500	0.485500	499	471	500	530	0	0	2000
000000F	823461	825461	0.544500	0.455500	552	456	455	537	0	0	2000
000000F	825399	827399	0.603500	0.396500	582	410	383	625	0	0	2000
000000F	835227	837227	0.552500	0.447500	575	456	439	530	0	0	2000
000000F	839489	841489	0.560000	0.440000	551	470	410	569	0	0	2000
000000F	839974	841974	0.535500	0.464500	531	501	428	540	0	0	2000
000000F	847983	849983	0.600000	0.400000	578	363	437	622	0	0	2000
000000F	849492	851492	0.630000	0.370000	637	411	329	623	0	0	2000
000000F	849495	851495	0.630000	0.370000	636	411	329	624	0	0	2000
000000F	850105	852105	0.621000	0.379000	570	464	294	672	0	0	2000
