#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
000003F	179478	181478	0.640000	0.360000	564	360	360	716	0	0	2000
000003F	189481	191481	0.578000	0.422000	656	338	506	500	0	0	2000
000003F	189603	191603	0.563000	0.437000	641	339	535	485	0	0	2000
000003F	189767	191767	0.537000	0.463000	599	385	541	475	0	0	2000
000003F	189771	191771	0.537000	0.463000	598	385	541	476	0	0	2000
000003F	193016	195016	0.554500	0.445500	477	453	438	632	0	0	2000
000003F	193017	195017	0.555000	0.445000	478	452	438	632	0	0	2000
000003F	193020	195020	0.555000	0.445000	480	451	439	630	0	0	2000
000003F	193022	195022	0.555500	0.444500	482	451	438	629	0	0	2000
000003F	193023	195023	0.556000	0.444000	482	450	438	630	0	0	2000
000003F	203283	205283	0.534000	0.466000	602	409	523	466	0	0	2000
000003F	206783	208783	0.573500	0.426500	580	387	466	567	0	0	2000
000003F	206790	208790	0.572500	0.427500	582	389	466	563	0	0	2000
000003F	209611	211611	0.525500	0.474500	470	475	474	581	0	0	2000
000003F	214552	216552	0.618500	0.381500	656	376	387	581	0	0	2000
000003F	225281	227281	0.555000	0.445000	553	451	439	557	0	0	2000
000003F	229711	231711	0.577500	0.422500	615	421	424	540	0	0	2000
000003F	243906	245906	0.523000	0.477000	471	380	574	575	0	0	2000
000003F	287116	289116	0.602000	0.398000	641	412	384	563	0	0	2000
000003F	294259	296259	0.557000	0.443000	549	448	438	565	0	0	2000
000003F	303252	305252	0.569000	0.431000	529	420	442	609	0	0	2000
000003F	303322	305322	0.567500	0.432500	532	437	428	603	0	0	2000
000003F	306638	308638	0.595000	0.405000	637	430	380	553	0	0	2000
000003F	306641	308641	0.595000	0.405000	635	430	380	555	0	0	2000
000003F	309234	311234	0.510500	0.489500	519	546	433	502	0	0	2000
000003F	309235	311235	0.510000	0.490000	518	547	433	502	0	0	2000
000003F	311600	313600	0.599000	0.401000	575	439	363	623	0	0	2000
000003F	319998	321998	0.495500	0.504500	440	451	558	551	0	0	2000
000003F	333475	335475	0.577500	0.422500	559	460	385	596	0	0	2000
000003F	336108	338108	0.596000	0.404000	577	431	377	615	0	0	2000
000003F	346413	348413	0.602500	0.397500	596	408	387	609	0	0	2000
000003F	353933	355933	0.562500	0.437500	500	466	409	625	0	0	2000
000003F	353940	355940	0.563000	0.437000	503	466	408	623	0	0	2000
000003F	354066	356066	0.567500	0.432500	507	462	403	628	0	0	2000
000003F	376540	378540	0.583000	0.417000	595	456	378	571	0	0	2000
000003F	385550	387550	0.471500	0.528500	460	579	478	483	0	0	2000
000003F	386543	388543	0.518500	0.481500	450	577	386	587	0	0	2000
000003F	392028	394028	0.616500	0.383500	583	423	344	650	0	0	2000
000003F	392030	394030	0.617500	0.382500	583	422	343	652	0	0	2000
000003F	403881	405881	0.602500	0.397500	520	409	386	685	0	0	2000
000003F	420591	422591	0.571000	0.429000	466	466	392	676	0	0	2000
000003F	420627	422627	0.574500	0.425500	473	469	382	676	0	0	2000
000003F	431236	433236	0.618500	0.381500	618	377	386	619	0	0	2000
000003F	431241	433241	0.618500	0.381500	619	378	385	618	0	0	2000
000003F	453379	455379	0.497000	0.503000	490	532	474	504	0	0	2000
