"sample_name"	"gene_ID"	"fraction_gene_missing"
"15FL1-2"	"ID=PCA_SD_04557"	0
"15FL1-2"	"ID=PCA_SD_04558"	0
"15FL1-2"	"ID=PCA_SD_04564"	0
"15FL1-2"	"ID=PCA_SD_04590"	0
"15FL1-2"	"ID=PCA_SD_04684"	0
"15FL1-2"	"ID=PCA_SD_04692"	0
"15FL1-2"	"ID=PCA_SD_04695"	0
"15FL1-2"	"ID=PCA_SD_04727"	0
"15FL1-2"	"ID=PCA_SD_04796"	0
"15FL1-2"	"ID=PCA_SD_04823"	0
"15FL1-2"	"ID=PCA_SD_04852"	0
"15FL1-2"	"ID=PCA_SD_04857"	0
"15FL1-2"	"ID=PCA_SD_04869"	0
"15FL1-2"	"ID=PCA_SD_04874"	0
"15FL1-2"	"ID=PCA_SD_04913"	0
"15FL1-2"	"ID=PCA_SD_04915"	0.011208
"15FL1-2"	"ID=PCA_SD_04940"	0
"15FL1-2"	"ID=PCA_SD_04944"	0
"15FL1-2"	"ID=PCA_SD_04962"	0
"15FL1-2"	"ID=PCA_SD_04989"	0
"15FL1-2"	"ID=PCA_SD_05057"	0
"15FL1-2"	"ID=PCA_SD_05075"	0
"15FL1-2"	"ID=PCA_SD_05120"	0
"15FL1-2"	"ID=PCA_SD_05173"	0
"15FL1-2"	"ID=PCA_SD_05327"	0
"15FL1-2"	"ID=PCA_SD_05330"	0
"15FL1-2"	"ID=PCA_SD_05339"	0.8059034
"15FL1-2"	"ID=PCA_SD_05360"	0
"15FL1-2"	"ID=PCA_SD_05389"	0
"15FL1-2"	"ID=PCA_SD_05398"	0
"15FL1-2"	"ID=PCA_SD_05509"	0
"15FL1-2"	"ID=PCA_SD_05513"	0
"15FL1-2"	"ID=PCA_SD_05578"	0
"15FL1-2"	"ID=PCA_SD_05640"	0
"15FL1-2"	"ID=PCA_SD_05688"	0
"15FL1-2"	"ID=PCA_SD_05723"	0
"15FL1-2"	"ID=PCA_SD_05759"	0
"15FL1-2"	"ID=PCA_SD_05791"	0
"15FL1-2"	"ID=PCA_SD_05817"	0
"15FL1-2"	"ID=PCA_SD_05823"	0
"15FL1-2"	"ID=PCA_SD_05824"	0
"15FL1-2"	"ID=PCA_SD_05833"	0
"15FL1-2"	"ID=PCA_SD_05838"	0
"15FL1-2"	"ID=PCA_SD_05877"	0
"15FL1-2"	"ID=PCA_SD_05892"	0
"15FL1-2"	"ID=PCA_SD_05995"	0
"15FL1-2"	"ID=PCA_SD_06014"	0
"15FL1-2"	"ID=PCA_SD_06024"	0
"15FL1-2"	"ID=PCA_SD_06058"	0
"15FL1-2"	"ID=PCA_SD_06060"	0
"15FL1-2"	"ID=PCA_SD_06105"	0
"15FL1-2"	"ID=PCA_SD_06109"	0
"15FL1-2"	"ID=PCA_SD_06119"	0
"15FL1-2"	"ID=PCA_SD_06120"	0
"15FL1-2"	"ID=PCA_SD_06238"	0
"15FL1-2"	"ID=PCA_SD_06273"	0
"15FL1-2"	"ID=PCA_SD_06296"	0
"15FL1-2"	"ID=PCA_SD_06329"	1
"15FL1-2"	"ID=PCA_SD_06366"	1
"15FL1-2"	"ID=PCA_SD_06384"	0
"15FL1-2"	"ID=PCA_SD_06434"	0
"15FL1-2"	"ID=PCA_SD_06457"	0
"15FL1-2"	"ID=PCA_SD_06484"	0
"15FL1-2"	"ID=PCA_SD_06485"	0
"15FL1-2"	"ID=PCA_SD_06503"	0
"15FL1-2"	"ID=PCA_SD_06581"	0
"15FL1-2"	"ID=PCA_SD_06588"	0
"15FL1-2"	"ID=PCA_SD_06591"	0
"15FL1-2"	"ID=PCA_SD_06613"	0
"15FL1-2"	"ID=PCA_SD_06625"	0
"15FL1-2"	"ID=PCA_SD_06633"	0
"15FL1-2"	"ID=PCA_SD_06657"	0
"15FL1-2"	"ID=PCA_SD_06659"	0
"15FL1-2"	"ID=PCA_SD_06742"	0
"15FL1-2"	"ID=PCA_SD_06743"	0
"15FL1-2"	"ID=PCA_SD_06764"	0
"15FL1-2"	"ID=PCA_SD_06790"	0
"15FL1-2"	"ID=PCA_SD_06800"	0
"15FL1-2"	"ID=PCA_SD_06812"	0
"15FL1-2"	"ID=PCA_SD_06912"	0
"15FL1-2"	"ID=PCA_SD_06933"	0
"15FL1-2"	"ID=PCA_SD_07020"	0
"15FL1-2"	"ID=PCA_SD_07065"	0
"15FL1-2"	"ID=PCA_SD_07077"	0
"15FL1-2"	"ID=PCA_SD_07086"	0
"15FL1-2"	"ID=PCA_SD_07125"	0
"15FL1-2"	"ID=PCA_SD_07143"	0
"15FL1-2"	"ID=PCA_SD_07174"	0
"15FL1-2"	"ID=PCA_SD_07259"	0
"15FL1-2"	"ID=PCA_SD_07321"	0
"15FL1-2"	"ID=PCA_SD_07322"	0
"15FL1-2"	"ID=PCA_SD_07353"	0
"15FL1-2"	"ID=PCA_SD_07500"	0
"15FL1-2"	"ID=PCA_SD_07622"	0
"15FL1-2"	"ID=PCA_SD_07641"	0
"15FL1-2"	"ID=PCA_SD_07724"	0
"15FL1-2"	"ID=PCA_SD_07729"	0
"15FL1-2"	"ID=PCA_SD_07763"	0
"15FL1-2"	"ID=PCA_SD_07785"	0
"15FL1-2"	"ID=PCA_SD_07849"	0
"15FL1-2"	"ID=PCA_SD_07877"	0
"15FL1-2"	"ID=PCA_SD_07897"	0
"15FL1-2"	"ID=PCA_SD_07918"	1
"15FL1-2"	"ID=PCA_SD_07929"	0
"15FL1-2"	"ID=PCA_SD_07994"	0
"15FL1-2"	"ID=PCA_SD_08058"	0
"15FL1-2"	"ID=PCA_SD_08117"	0
"15FL1-2"	"ID=PCA_SD_08130"	0
"15FL1-2"	"ID=PCA_SD_08166"	0
"15FL1-2"	"ID=PCA_SD_08173"	0
"15FL1-2"	"ID=PCA_SD_08250"	0
"15FL1-2"	"ID=PCA_SD_08269"	0
"15FL1-2"	"ID=PCA_SD_08298"	0
"15FL1-2"	"ID=PCA_SD_08336"	0
"15FL1-2"	"ID=PCA_SD_08340"	0
"15FL1-2"	"ID=PCA_SD_08423"	0
"15FL1-2"	"ID=PCA_SD_08424"	0
"15FL1-2"	"ID=PCA_SD_08537"	0
"15FL1-2"	"ID=PCA_SD_08558"	0
"15FL1-2"	"ID=PCA_SD_08581"	0
"15FL1-2"	"ID=PCA_SD_08590"	0
"15FL1-2"	"ID=PCA_SD_08631"	0
"15FL1-2"	"ID=PCA_SD_08694"	0
"15FL1-2"	"ID=PCA_SD_08708"	0
"15FL1-2"	"ID=PCA_SD_08824"	0
"15FL1-2"	"ID=PCA_SD_08841"	0
"15FL1-2"	"ID=PCA_SD_08851"	0
"15FL1-2"	"ID=PCA_SD_08853"	0
"15FL1-2"	"ID=PCA_SD_08885"	0
"15FL1-2"	"ID=PCA_SD_08911"	0
"15FL1-2"	"ID=PCA_SD_08963"	0
"15FL1-2"	"ID=PCA_SD_09134"	0
"15FL1-2"	"ID=PCA_SD_09321"	0
"15FL1-2"	"ID=PCA_SD_09322"	0
"15FL1-2"	"ID=PCA_SD_09379"	0
"15FL1-2"	"ID=PCA_SD_09388"	0
"15FL1-2"	"ID=PCA_SD_09389"	0
"15FL1-2"	"ID=PCA_SD_09395"	0
"15FL1-2"	"ID=PCA_SD_09402"	0
"15FL1-2"	"ID=PCA_SD_09449"	0
"15FL1-2"	"ID=PCA_SD_09451"	0
"15FL1-2"	"ID=PCA_SD_09455"	0
"15FL1-2"	"ID=PCA_SD_09456"	0
"15FL1-2"	"ID=PCA_SD_09530"	0
"15FL1-2"	"ID=PCA_SD_09540"	0
"15FL1-2"	"ID=PCA_SD_09549"	0
"15FL1-2"	"ID=PCA_SD_09552"	0
"15FL1-2"	"ID=PCA_SD_09742"	0
"15FL1-2"	"ID=PCA_SD_09759"	0
"15FL1-2"	"ID=PCA_SD_09803"	0.0774033
"15FL1-2"	"ID=PCA_SD_09846"	0
"15FL1-2"	"ID=PCA_SD_09847"	0
"15FL1-2"	"ID=PCA_SD_09906"	0
"15FL1-2"	"ID=PCA_SD_10016"	0
"15FL1-2"	"ID=PCA_SD_10029"	0
"15FL1-2"	"ID=PCA_SD_10176"	0
"15FL1-2"	"ID=PCA_SD_10184"	0
"15FL1-2"	"ID=PCA_SD_10264"	0
"15FL1-2"	"ID=PCA_SD_10320"	0
"15FL1-2"	"ID=PCA_SD_10361"	0
"15FL1-2"	"ID=PCA_SD_10456"	0
"15FL1-2"	"ID=PCA_SD_10577"	0
"15FL1-2"	"ID=PCA_SD_10615"	0
"15FL1-2"	"ID=PCA_SD_10654"	0
"15FL1-2"	"ID=PCA_SD_10676"	0
"15FL1-2"	"ID=PCA_SD_10708"	0
"15FL1-2"	"ID=PCA_SD_10770"	0
"15FL1-2"	"ID=PCA_SD_10868"	0
"15FL1-2"	"ID=PCA_SD_10870"	0
"15FL1-2"	"ID=PCA_SD_10919"	0
"15FL1-2"	"ID=PCA_SD_10938"	0
"15FL1-2"	"ID=PCA_SD_11070"	0
"15FL1-2"	"ID=PCA_SD_11134"	0
"15FL1-2"	"ID=PCA_SD_11154"	0.2998137
"15FL1-2"	"ID=PCA_SD_11224"	0
"15FL1-2"	"ID=PCA_SD_11226"	0
"15FL1-2"	"ID=PCA_SD_11228"	0
"15FL1-2"	"ID=PCA_SD_11230"	0
"15FL1-2"	"ID=PCA_SD_11237"	0
"15FL1-2"	"ID=PCA_SD_11247"	0
"15FL1-2"	"ID=PCA_SD_11249"	0
"15FL1-2"	"ID=PCA_SD_11259"	0
"15FL1-2"	"ID=PCA_SD_11261"	0
"15FL1-2"	"ID=PCA_SD_11316"	0
"15FL1-2"	"ID=PCA_SD_11442"	0
"15FL1-2"	"ID=PCA_SD_11482"	0
"15FL1-2"	"ID=PCA_SD_11487"	0
"15FL1-2"	"ID=PCA_SD_11510"	0
"15FL1-2"	"ID=PCA_SD_11530"	0
"15FL1-2"	"ID=PCA_SD_11607"	0
"15FL1-2"	"ID=PCA_SD_11687"	0
"15FL1-2"	"ID=PCA_SD_11717"	0
"15FL1-2"	"ID=PCA_SD_11735"	0
"15FL1-2"	"ID=PCA_SD_11755"	0
"15FL1-2"	"ID=PCA_SD_11764"	0
"15FL1-2"	"ID=PCA_SD_11946"	0
"15FL1-2"	"ID=PCA_SD_12080"	0
"15FL1-2"	"ID=PCA_SD_12097"	0
"15FL1-2"	"ID=PCA_SD_12099"	0
"15FL1-2"	"ID=PCA_SD_12121"	0
"15FL1-2"	"ID=PCA_SD_12123"	0
"15FL1-2"	"ID=PCA_SD_12192"	0
"15FL1-2"	"ID=PCA_SD_12204"	0
"15FL1-2"	"ID=PCA_SD_12337"	0
"15FL1-2"	"ID=PCA_SD_12471"	0
"15FL1-2"	"ID=PCA_SD_12571"	0
"15FL1-2"	"ID=PCA_SD_12658"	0
"15FL1-2"	"ID=PCA_SD_12676"	0.5463215
"15FL1-2"	"ID=PCA_SD_12695"	0
"15FL1-2"	"ID=PCA_SD_12907"	0
"15FL1-2"	"ID=PCA_SD_12933"	0.0197763
"15FL1-2"	"ID=PCA_SD_12991"	0
"15FL1-2"	"ID=PCA_SD_13004"	0
"15FL1-2"	"ID=PCA_SD_13027"	0
"15FL1-2"	"ID=PCA_SD_13086"	0
"15FL1-2"	"ID=PCA_SD_13117"	0
"15FL1-2"	"ID=PCA_SD_13206"	0
"15FL1-2"	"ID=PCA_SD_13315"	0
"15FL1-2"	"ID=PCA_SD_13386"	0
"15FL1-2"	"ID=PCA_SD_13392"	0
"15FL1-2"	"ID=PCA_SD_13662"	0.0756131
"15FL1-2"	"ID=PCA_SD_13712"	0
"15FL1-2"	"ID=PCA_SD_13802"	0
"15FL1-2"	"ID=PCA_SD_13983"	0
"15FL1-2"	"ID=PCA_SD_13999"	0
"15FL1-2"	"ID=PCA_SD_14108"	0
"15FL1-2"	"ID=PCA_SD_14120"	0
"15FL1-2"	"ID=PCA_SD_14125"	0
"15FL1-2"	"ID=PCA_SD_14137"	0
"15FL1-2"	"ID=PCA_SD_14188"	0
"15FL1-2"	"ID=PCA_SD_14198"	0
"15FL1-2"	"ID=PCA_SD_14331"	0
"15FL1-2"	"ID=PCA_SD_14343"	0
"15FL1-2"	"ID=PCA_SD_14451"	0
"15FL1-2"	"ID=PCA_SD_14455"	0
"15FL1-2"	"ID=PCA_SD_14478"	0
"15FL1-2"	"ID=PCA_SD_14614"	0
"15FL1-2"	"ID=PCA_SD_14865"	0
"15FL1-2"	"ID=PCA_SD_14954"	0
"15FL1-2"	"ID=PCA_SD_15019"	0
"15FL1-2"	"ID=PCA_SD_15024"	0
"15FL1-2"	"ID=PCA_SD_15041"	0
"15FL1-2"	"ID=PCA_SD_15166"	0
"15FL1-2"	"ID=PCA_SD_15177"	0
"15FL1-2"	"ID=PCA_SD_15188"	0.2186544
"15FL1-2"	"ID=PCA_SD_15267"	0
"15FL1-2"	"ID=PCA_SD_15320"	0.0026954
"15FL1-2"	"ID=PCA_SD_15323"	0
"15FL1-2"	"ID=PCA_SD_15364"	0
"15FL1-2"	"ID=PCA_SD_15403"	0
"15FL1-2"	"ID=PCA_SD_15404"	0
"15FL1-2"	"ID=PCA_SD_15437"	0
"15FL1-2"	"ID=PCA_SD_15443"	0
"15FL1-2"	"ID=PCA_SD_15576"	0.6995754
"15FL1-2"	"ID=PCA_SD_15591"	0
"15FL1-2"	"ID=PCA_SD_15653"	0
"15FL1-2"	"ID=PCA_SD_15697"	0
"15FL1-2"	"ID=PCA_SD_15698"	0
"15FL1-2"	"ID=PCA_SD_15703"	0
"15FL1-2"	"ID=PCA_SD_15709"	0.0711745
"15FL1-2"	"ID=PCA_SD_15752"	0
"15FL1-2"	"ID=PCA_SD_15761"	0
"15FL1-2"	"ID=PCA_SD_15786"	0
"15FL1-2"	"ID=PCA_SD_15788"	0
"15FL1-2"	"ID=PCA_SD_15968"	0
"15FL1-2"	"ID=PCA_SD_15976"	0
"15FL1-2"	"ID=PCA_SD_16008"	0.0142349
"15FL1-2"	"ID=PCA_SD_16032"	0
"15FL1-2"	"ID=PCA_SD_16040"	0.5187638
"15FL1-2"	"ID=PCA_SD_16055"	0
"15FL1-2"	"ID=PCA_SD_16092"	0
"15FL1-2"	"ID=PCA_SD_16165"	0.0361946
"15FL1-2"	"ID=PCA_SD_16251"	0
"15FL1-2"	"ID=PCA_SD_16343"	0
"15FL1-2"	"ID=PCA_SD_16467"	0
"15FL1-2"	"ID=PCA_SD_16471"	0
"15FL1-2"	"ID=PCA_SD_16752"	0
"15FL1-2"	"ID=PCA_SD_16835"	0
"15FL1-2"	"ID=PCA_SD_17406"	0.0260417
"15FL1-2"	"ID=PCA_SD_17416"	0
"15FL1-2"	"ID=PCA_SD_17747"	0
"15FL1-2"	"ID=PCA_SD_17899"	0
"15FL1-2"	"ID=PCA_SD_17905"	0
"15FL1-2"	"ID=PCA_SD_18415"	0
"15FL1-2"	"ID=PCA_SD_18423"	0
"15FL1-2"	"ID=PCA_SD_18425"	0
"15FL1-2"	"ID=PCA_SD_18442"	0
"15FL1-2"	"ID=PCA_SD_18455"	0
"15FL1-2"	"ID=PCA_SD_18563"	0
"15FL1-2"	"ID=PCA_SD_18569"	0
"15FL1-2"	"ID=PCA_SD_18631"	0
"15FL1-2"	"ID=PCA_SD_18698"	0
"15FL1-2"	"ID=PCA_SD_18822"	0
"15FL1-2"	"ID=PCA_SD_18868"	0
"15FL1-2"	"ID=PCA_SD_18870"	0
"15FL1-2"	"ID=PCA_SD_18873"	0
"15FL1-2"	"ID=PCA_SD_18891"	0
"15FL1-2"	"ID=PCA_SD_18894"	1
"15FL1-2"	"ID=PCA_SD_18895"	1
"15FL1-2"	"ID=PCA_SD_18910"	0.1518071
"15FL1-2"	"ID=PCA_SD_19051"	0.0877193
"15FL1-2"	"ID=PCA_SD_19166"	0
"15FL1-2"	"ID=PCA_SD_19245"	0
"15FL1-2"	"ID=PCA_SD_19461"	0
"15FL1-2"	"ID=PCA_SD_19463"	0
"15FL1-2"	"ID=PCA_SD_19465"	0
"15FL1-2"	"ID=PCA_SD_19466"	0
"15FL1-2"	"ID=PCA_SD_19782"	0
"15FL1-2"	"ID=PCA_SD_19819"	0
"15FL1-2"	"ID=PCA_SD_19824"	0
"15FL1-2"	"ID=PCA_SD_20000"	0
"15FL1-2"	"ID=PCA_SD_20087"	0
"15FL1-2"	"ID=PCA_SD_20090"	0
"15FL1-2"	"ID=PCA_SD_20568"	0
"15FL1-2"	"ID=PCA_SD_20592"	0
"15FL1-2"	"ID=PCA_SD_20681"	0
"15FL1-2"	"ID=PCA_SD_20688"	0
"15FL1-2"	"ID=PCA_SD_20834"	0.3561645
"15FL1-2"	"ID=PCA_SD_20883"	0
"15FL1-2"	"ID=PCA_SD_21170"	0
"15FL1-2"	"ID=PCA_SD_21569"	0
"15FL1-2"	"ID=PCA_SD_21687"	0
"15FL1-2"	"ID=PCA_SD_21688"	0
"15FL1-2"	"ID=PCA_SD_22009"	0
"15FL1-2"	"ID=PCA_SD_22044"	0
"15FL1-2"	"ID=PCA_SD_22138"	0
"15FL1-2"	"ID=PCA_SD_22448"	0
"15FL1-2"	"ID=PCA_SD_22612"	0
"15FL1-2"	"ID=PCA_SD_22660"	0
"15FL1-2"	"ID=PCA_SD_23000"	0
"15FL1-2"	"ID=PCA_SD_23469"	0.253012
"15FL1-2"	"ID=PCA_SD_23470"	0.0289635
"15FL1-2"	"ID=PCA_SD_23537"	0.1869919
"15FL1-2"	"ID=PCA_SD_23676"	0
"15FL1-2"	"ID=PCA_SD_23755"	0.3260274
"15FL1-2"	"ID=PCA_SD_23796"	0
"15FL1-2"	"ID=PCA_SD_23798"	0
"15FL1-2"	"ID=PCA_SD_24046"	0
"15FL1-2"	"ID=PCA_SD_24205"	0
"15FL1-2"	"ID=PCA_SD_24283"	0
"15FL1-2"	"ID=PCA_SD_24295"	0
"15FL1-2"	"ID=PCA_SD_24339"	0
"15FL1-2"	"ID=PCA_SD_24419"	0
"15FL1-2"	"ID=PCA_SD_24986"	0
"15FL1-2"	"ID=PCA_SD_25335"	0
"15FL1-2"	"ID=PCA_SD_25526"	0
"15FL1-2"	"ID=PCA_SD_25683"	0
"15FL1-2"	"ID=PCA_SD_25687"	0
"15FL1-2"	"ID=PCA_SD_26163"	0
"15FL1-2"	"ID=PCA_SD_26256"	0
"15FL1-2"	"ID=PCA_SD_26422"	0
"15FL1-2"	"ID=PCA_SD_26525"	0
"15FL1-2"	"ID=PCA_SD_26536"	0.2817956
"15FL1-2"	"ID=PCA_SD_26610"	0
"15FL1-2"	"ID=PCA_SD_26916"	0
"15FL1-2"	"ID=PCA_SD_26917"	0.5772947
"15Fl1-4"	"ID=PCA_SD_00060"	0
"15Fl1-4"	"ID=PCA_SD_00101"	0
"15Fl1-4"	"ID=PCA_SD_00103"	0
